latitude,depth,salinity,Estimated-Measured Salinity [pss-78]
6.0033,1.790,34.267200,-10000000000.000000
6.0033,9.745,34.278599,-10000000000.000000
6.0033,24.363,34.337601,-0.017030
6.0033,39.575,34.474098,-0.082952
6.0033,59.758,34.501202,-0.012756
6.0033,148.815,34.712299,-0.005246
6.0033,199.290,34.574799,0.030877
6.0033,396.899,34.610100,0.007884
6.0033,596.203,34.554600,0.006516
6.0033,793.928,34.543800,-0.001147
6.0033,993.643,34.560902,-0.001509
6.0035,5.967,34.039200,-10000000000.000000
6.0035,19.888,34.037399,0.262901
6.0035,45.740,34.181801,0.239218
6.0035,69.600,34.781101,-0.245284
6.0035,94.451,34.759499,-0.105081
6.0035,119.299,34.756001,-0.047391
6.0035,144.144,34.766899,-0.054962
6.0035,168.987,34.569599,0.099722
6.0035,194.820,34.514999,0.092355
6.0035,218.662,34.566799,0.035409
6.0035,242.502,34.636398,-0.024459
6.0035,267.333,34.629799,-0.007704
6.0035,293.153,34.632999,-0.002598
6.0035,340.813,34.629101,-0.002317
6.0035,391.440,34.624500,-0.006002
6.0035,441.062,34.606400,0.003537
6.0035,488.688,34.592400,0.002116
6.0035,586.882,34.567200,-0.005293
6.0035,686.020,34.550800,-0.001779
6.0035,787.093,34.538399,0.004200
6.0035,885.146,34.542198,0.004922
6.0035,984.142,34.549500,0.009612
6.0035,1182.984,34.565102,-0.000205
6.0035,1476.450,34.579601,0.003841
6.0035,1772.467,34.616901,0.002596
6.0035,2067.087,34.638599,-0.000840
6.0035,2364.251,34.653999,-0.000019
6.0035,2661.005,34.661900,0.000130
6.0035,2954.410,34.668301,0.000010
6.0035,3250.357,34.674801,0.000299
6.0035,3544.927,34.680302,-0.000610
6.0035,3837.149,34.685699,-0.000077
6.0035,4133.864,34.690300,0.000021
6.0035,4425.313,34.694099,0.000251
6.0035,4716.383,34.698299,0.000320
6.0035,4855.458,34.700401,0.000223
6.0150,3.481,34.395699,-10000000000.000000
6.0150,9.149,34.391998,-10000000000.000000
6.0150,24.462,34.550400,-0.229173
6.0150,39.575,34.667999,-0.276448
6.0150,58.664,34.704700,-0.221047
6.0150,100.017,34.952900,-0.275082
6.0150,150.306,34.821701,-0.116258
6.0150,199.191,34.452301,0.153129
6.0150,399.082,34.625099,-0.007314
6.0150,595.806,34.554501,0.006632
6.0150,795.117,34.547199,-0.004535
6.0150,993.445,34.557701,0.001694
6.9830,0.000,34.080002,-10000000000.000000
6.9830,19.888,34.110001,0.157063
6.9830,39.773,34.150002,0.181309
6.9830,59.657,34.200001,0.212824
6.9830,79.539,34.360001,0.155785
6.9830,99.419,34.930000,-0.312186
6.9830,119.297,34.919998,-0.260946
6.9830,139.173,34.669998,-0.008029
6.9830,159.047,34.500000,0.139116
6.9830,178.919,34.520000,0.082416
6.9830,198.789,34.560001,0.019549
6.9830,248.457,34.619999,-0.036655
6.9885,10.640,33.484901,-10000000000.000000
6.9885,50.312,34.498901,-0.126649
6.9885,50.312,34.492599,-0.120347
6.9885,199.882,34.615200,-0.036055
6.9885,199.882,34.615200,-0.036055
6.9885,399.173,34.607300,0.005305
6.9885,399.173,34.606602,0.006003
6.9885,597.678,34.545601,0.010706
6.9885,697.106,34.546799,0.001158
6.9885,845.715,34.541302,0.001663
6.9885,845.715,34.541302,0.001663
6.9885,1192.254,34.570000,-0.001867
6.9885,1389.116,34.587299,0.000098
6.9885,1587.571,34.605400,0.000597
6.9885,1784.361,34.621498,-0.000613
6.9885,1784.361,34.621101,-0.000216
6.9885,2473.025,34.656898,0.000021
6.9885,2473.025,34.656898,0.000021
6.9885,3455.451,34.679298,0.000004
6.9885,3943.990,34.682800,0.000165
6.9885,4432.528,34.695000,-0.000598
6.9885,4432.528,34.693802,0.000599
6.9885,4920.197,34.700901,-0.000114
6.9885,5012.806,34.700500,0.000092
7.0000,8.751,34.215302,-10000000000.000000
7.0000,24.660,34.231602,0.049453
7.0000,39.276,34.294601,0.034478
7.0000,59.259,34.596100,-0.185161
7.0000,99.618,34.904999,-0.286087
7.0000,148.911,34.662300,-0.010414
7.0000,197.895,34.530499,0.049053
7.0000,397.486,34.631199,-0.018568
7.0000,596.091,34.562599,-0.006209
7.0000,794.605,34.539200,0.002850
7.0000,993.524,34.557499,-0.001797
7.0000,10.043,34.441502,-10000000000.000000
7.0000,24.859,34.553902,-0.272260
7.0000,58.464,34.570599,-0.163162
7.0000,99.916,34.649101,-0.028773
7.0000,149.011,34.747799,-0.096025
7.0000,199.187,34.551399,0.027776
7.0000,397.685,34.619701,-0.007072
7.0000,595.397,34.561798,-0.005380
7.0000,793.515,34.541500,0.000552
7.0000,996.097,34.551498,0.004228
7.0000,10.541,34.169998,-10000000000.000000
7.0000,200.180,34.545399,0.033486
7.0000,598.074,34.550800,0.005510
7.0000,793.218,34.544601,-0.002548
7.0000,994.019,34.557800,-0.002094
7.0000,994.612,34.557598,-0.001886
7.0000,3.381,34.571301,-10000000000.000000
7.0000,10.242,34.570202,-10000000000.000000
7.0000,23.865,34.606098,-0.327393
7.0000,40.867,34.625702,-0.290423
7.0000,60.651,34.889000,-0.471933
7.0000,98.624,34.967201,-0.353013
7.0000,149.011,34.805698,-0.153925
7.0000,198.889,34.440601,0.138660
7.0000,396.394,34.598202,0.014438
7.0000,595.496,34.551899,0.004516
7.0000,993.029,34.559101,-0.003404
7.0000,1.691,34.363201,-10000000000.000000
7.0000,9.745,34.438099,-10000000000.000000
7.0000,24.859,34.499699,-0.218057
7.0000,39.376,34.553101,-0.223634
7.0000,59.955,34.565601,-0.151599
7.0000,99.717,34.915401,-0.296017
7.0000,148.514,34.661598,-0.009262
7.0000,198.988,34.555901,0.023332
7.0000,397.685,34.618198,-0.005569
7.0000,596.488,34.556999,-0.000625
7.0000,794.110,34.541000,0.001051
7.0000,993.425,34.556999,-0.001298
7.0017,2.784,34.111401,-10000000000.000000
7.0017,9.546,34.102600,-10000000000.000000
7.0017,25.257,34.105301,0.177497
7.0017,99.121,34.911301,-0.294735
7.0017,199.286,34.567902,0.011218
7.0017,398.082,34.608299,0.004329
7.0017,793.317,34.544300,-0.002248
7.0017,994.019,34.556499,-0.000793
7.0050,2.685,33.727200,-10000000000.000000
7.0050,9.845,33.727501,-10000000000.000000
7.0050,24.760,33.727402,0.553893
7.0050,39.276,33.728500,0.600492
7.0050,59.657,33.773602,0.639048
7.0050,99.021,34.618099,-0.001976
7.0050,148.414,34.867802,-0.215260
7.0050,199.087,34.487301,0.091827
7.0050,397.188,34.618099,-0.005460
7.0050,593.910,34.562901,-0.006415
7.0050,793.714,34.537601,0.004448
7.0050,992.534,34.551800,0.003892
7.9700,74.865,34.696602,-0.191372
7.9700,149.107,34.542301,0.085877
7.9700,298.204,34.602798,0.006199
7.9700,497.297,34.565800,0.014939
7.9700,992.313,34.557098,-0.003251
7.9700,992.808,34.556999,-0.003143
7.9700,1488.036,34.598400,-0.001432
7.9700,1979.938,34.635201,-0.000444
7.9700,2471.493,34.664101,-0.005778
7.9700,2966.145,34.671299,-0.000300
7.9900,9.248,34.171700,-10000000000.000000
7.9900,198.586,34.519100,0.049740
7.9900,596.275,34.545200,0.006453
7.9900,997.261,34.557301,-0.003384
7.9900,997.657,34.557098,-0.003175
7.9917,2.486,33.936001,-10000000000.000000
7.9917,10.342,33.931400,-10000000000.000000
7.9917,24.958,33.936401,0.300041
7.9917,60.849,33.939800,0.481480
7.9917,99.118,34.836601,-0.201154
7.9917,150.398,34.787498,-0.160049
7.9917,199.679,34.494202,0.074594
7.9917,399.462,34.582500,0.031054
7.9917,596.969,34.535301,0.016278
7.9917,792.803,34.544300,-0.001595
7.9917,991.719,34.557499,-0.003676
7.9950,1.492,34.519798,-10000000000.000000
7.9950,9.347,34.522301,-10000000000.000000
7.9950,25.256,34.539799,-0.302360
7.9950,39.673,34.565800,-0.258975
7.9950,59.457,34.609299,-0.196468
7.9950,98.422,34.912201,-0.278814
7.9950,148.908,34.717800,-0.088087
7.9950,198.983,34.539200,0.029351
7.9950,396.385,34.626499,-0.012496
7.9950,594.094,34.553001,-0.001173
7.9950,793.794,34.537498,0.005209
7.9950,993.500,34.559200,-0.005350
8.0000,0.000,33.990002,-10000000000.000000
8.0000,19.887,34.090000,0.122408
8.0000,39.772,34.169998,0.137521
8.0000,59.656,34.340000,0.074057
8.0000,79.537,34.709999,-0.172690
8.0000,99.416,35.009998,-0.373183
8.0000,119.294,34.820000,-0.160032
8.0000,139.169,34.650002,-0.006936
8.0000,159.043,34.490002,0.125011
8.0000,178.915,34.470001,0.113001
8.0000,198.785,34.529999,0.038762
8.0000,248.451,34.630001,-0.039735
8.0030,10.242,33.586201,-10000000000.000000
8.0030,10.242,33.582199,-10000000000.000000
8.0030,20.285,33.656601,0.558258
8.0030,49.714,34.223999,0.131528
8.0030,199.679,34.592400,-0.023432
8.0030,199.679,34.592400,-0.023432
8.0030,298.899,34.646301,-0.036750
8.0030,497.594,34.599499,-0.018620
8.0030,597.068,34.562901,-0.011311
8.0030,597.068,34.562500,-0.010911
8.0030,845.298,34.536598,0.006262
8.0030,993.797,34.549198,0.004636
8.0030,993.797,34.549599,0.004236
8.0030,1389.675,34.591202,-0.000851
8.0030,1389.675,34.586899,0.003452
8.0030,1784.515,34.621899,-0.000832
8.0030,1784.515,34.622299,-0.001233
8.0030,2473.751,34.656898,0.001361
8.0030,2473.751,34.655300,0.002959
8.0030,3454.780,34.678101,0.001720
8.0030,3943.993,34.687199,0.001484
8.0030,3943.993,34.688702,-0.000019
8.0030,4917.649,34.699699,0.000041
8.0030,4917.649,34.699299,0.000441
8.0100,10.540,34.076599,-10000000000.000000
8.0100,74.964,34.349602,0.158187
8.0100,149.703,34.695301,-0.067029
8.0100,203.354,34.539902,0.029576
8.0100,297.807,34.588902,0.020348
8.0100,395.789,34.612701,0.001348
8.0100,496.106,34.571301,0.009993
8.0100,594.490,34.545101,0.006764
8.0100,695.306,34.534698,0.009256
8.0100,794.982,34.532398,0.010341
8.0100,892.136,34.542801,0.003045
8.0100,992.411,34.549900,0.003892
8.0138,5.966,34.113499,-10000000000.000000
8.0138,20.881,34.115398,0.104221
8.0138,46.732,34.129601,0.212063
8.0138,70.591,34.830399,-0.349978
8.0138,95.441,34.777000,-0.160285
8.0138,120.288,34.797199,-0.138887
8.0138,145.132,34.587002,0.047491
8.0138,169.973,34.502102,0.094542
8.0138,194.811,34.548901,0.020467
8.0138,218.652,34.581299,-0.008599
8.0138,243.485,34.628700,-0.041918
8.0138,293.140,34.632801,-0.024481
8.0138,341.791,34.629200,-0.013946
8.0138,392.415,34.623699,-0.009220
8.0138,491.642,34.595299,-0.012743
8.0138,590.822,34.549599,0.002628
8.0138,687.971,34.546700,-0.002356
8.0138,789.039,34.538200,0.004532
8.0138,886.096,34.540001,0.005246
8.0138,984.098,34.550499,0.003143
8.0138,1083.043,34.560600,-0.004408
8.0138,1281.782,34.577599,0.002749
8.0138,1479.346,34.595001,0.001723
8.0138,1675.738,34.599300,0.009887
8.0138,1870.963,34.626301,0.000045
8.0138,2167.402,34.645199,0.001347
8.0138,2464.414,34.656898,0.001323
8.0138,2760.035,34.664299,0.000103
8.0138,3055.253,34.671700,0.000079
8.0138,3350.072,34.677502,0.000687
8.0138,3645.472,34.683899,0.000631
8.0138,3938.525,34.687801,0.000914
8.0138,4232.166,34.692402,-0.000138
8.0138,4523.474,34.695702,0.000026
8.0138,4816.349,34.701500,-0.000753
8.0138,5169.045,34.701801,-0.000106
8.0167,10.242,34.144699,-10000000000.000000
8.0167,24.958,34.344002,-0.105065
8.0167,99.118,34.979599,-0.347803
8.0167,198.487,34.547798,0.021849
8.0167,395.194,34.634102,-0.019992
8.0167,793.595,34.544601,-0.001852
8.0167,992.708,34.554401,-0.000623
8.0200,2.088,34.248001,-10000000000.000000
8.0200,9.944,34.429600,-10000000000.000000
8.0200,25.455,34.555801,-0.314125
8.0200,39.275,34.555599,-0.249474
8.0200,58.661,34.599300,-0.191244
8.0200,100.112,34.779701,-0.144423
8.0200,149.802,34.752499,-0.124590
8.0200,198.884,34.524101,0.045733
8.0200,397.774,34.620098,-0.006331
8.0200,596.473,34.547199,0.004532
8.0200,794.784,34.560001,-0.017243
8.0200,998.547,34.551498,0.002369
8.0500,1486.157,34.601200,-0.004171
8.0500,1732.844,34.620602,-0.003153
8.0500,1979.539,34.637699,-0.002844
8.0500,2224.376,34.651600,-0.002051
8.0500,2470.505,34.658501,-0.000321
8.0500,2716.746,34.664600,-0.000784
8.0500,2961.923,34.671101,-0.000196
8.0500,3206.921,34.675301,-0.000037
8.0500,3451.841,34.681900,-0.001955
8.0500,3695.804,34.686199,-0.000707
8.0500,3945.159,34.691399,-0.002570
8.7000,9.645,34.233700,-10000000000.000000
8.7000,496.791,34.562801,0.008246
8.7000,992.393,34.551300,0.000039
8.7000,1488.007,34.593102,0.000887
8.7000,1977.634,34.634300,-0.001427
8.7000,2471.445,34.658901,-0.002074
8.7000,2718.466,34.647202,0.005133
8.7000,2963.244,34.670101,-0.000705
8.7000,3205.593,34.676899,-0.000790
8.7000,3451.292,34.682899,-0.001031
8.7000,3696.424,34.691700,-0.002380
8.7000,3941.968,34.692600,-0.000649
9.0000,0.000,33.970001,-10000000000.000000
9.0000,19.887,34.150002,0.160599
9.0000,39.771,34.189999,0.150952
9.0000,59.654,34.250000,0.157350
9.0000,79.535,34.610001,-0.094631
9.0000,99.414,35.009998,-0.402492
9.0000,119.291,34.869999,-0.221507
9.0000,139.166,34.750000,-0.103903
9.0000,159.039,34.639999,-0.020669
9.0000,178.910,34.509998,0.076696
9.0000,198.779,34.500000,0.064450
9.0000,248.444,34.580002,-0.018098
9.0017,49.315,34.040100,0.321024
9.0017,49.315,34.036499,0.324626
9.0017,199.872,34.510700,0.053350
9.0017,199.872,34.509499,0.054552
9.0017,299.388,34.619499,-0.037123
9.0017,398.458,34.607300,-0.007556
9.0017,597.449,34.542500,0.007554
9.0017,696.773,34.535400,0.002623
9.0017,696.773,34.536999,0.001024
9.0017,994.166,34.551102,-0.000195
9.0017,994.166,34.551102,-0.000195
9.0017,1390.033,34.589298,0.000388
9.0017,1390.033,34.589699,-0.000012
9.0017,1784.664,34.617199,0.001596
9.0017,1784.664,34.618000,0.000795
9.0017,2473.586,34.655300,-0.000225
9.0017,2473.586,34.652901,0.002174
9.0017,3454.198,34.682400,-0.001881
9.0017,3943.399,34.700100,-0.008511
9.0017,3943.399,34.688702,0.002888
9.0017,4918.975,34.697800,0.000792
9.0017,4918.975,34.699001,-0.000410
9.4083,6.264,34.287800,-10000000000.000000
9.4083,46.034,34.287998,0.214285
9.4083,147.113,34.713100,-0.039474
9.4083,245.164,34.445702,0.094338
9.4083,343.961,34.562401,0.040743
9.4083,392.003,34.597698,0.008800
9.4083,492.615,34.581200,-0.000702
9.4083,592.088,34.554901,-0.002454
9.4083,691.711,34.533298,0.004057
9.4083,790.296,34.528599,0.006534
9.4083,991.284,34.548599,0.002023
9.4083,1237.949,34.568100,0.005698
9.4083,1483.534,34.596401,0.000704
9.4083,1979.859,34.633099,-0.000161
9.4083,2474.049,34.654900,0.000799
9.4083,2964.851,34.668999,-0.000230
9.4083,3454.744,34.679699,-0.000752
9.4083,3946.866,34.687599,-0.000234
9.4083,4658.298,34.695599,0.001946
9.4867,1.989,34.327400,-10000000000.000000
9.4867,97.027,34.771999,-0.115899
9.4867,194.803,34.481899,0.069569
9.4867,296.008,34.566700,0.020148
9.4867,392.300,34.601299,0.007501
9.4867,592.384,34.523899,0.028347
9.4867,742.543,34.528000,0.006590
9.4867,889.723,34.541401,0.001766
9.4867,1087.351,34.555500,0.001226
9.4867,1482.149,34.590900,0.006251
9.4867,1781.583,34.613400,0.006307
9.4867,2175.482,34.640202,0.003409
9.4867,2668.730,34.659000,0.002091
9.4867,3160.365,34.672199,0.000154
9.4867,3456.399,34.678299,0.000655
9.4867,4137.898,34.690701,0.000125
9.4867,4627.051,34.695202,0.002196
9.4867,5056.580,34.700100,0.002335
9.4883,6.165,34.459702,-10000000000.000000
9.4883,95.039,34.902000,-0.250361
9.4883,145.026,34.716000,-0.027783
9.4883,195.399,34.400799,0.150008
9.4883,244.369,34.477299,0.061277
9.4883,294.518,34.577702,0.008316
9.4883,396.071,34.575100,0.033408
9.4883,493.705,34.541199,0.039451
9.4883,612.808,34.536999,0.011816
9.4883,741.255,34.532299,0.002286
9.4883,990.787,34.556900,-0.006326
9.4883,1238.243,34.580200,-0.006167
9.4883,1483.531,34.601898,-0.004648
9.4883,1780.597,34.622101,-0.002423
9.4883,2079.709,34.639801,-0.000978
9.4883,2373.094,34.652500,0.000587
9.4883,2670.693,34.661999,-0.000863
9.4883,2968.276,34.667702,0.001040
9.4883,3257.227,34.671799,0.002107
9.4883,3553.815,34.677898,0.001633
9.4883,3847.954,34.684399,0.001288
9.4883,4139.166,34.690701,0.000147
9.4883,4433.602,34.694801,-0.000029
9.4883,4718.897,34.697701,0.000787
9.4917,21.974,34.537800,-0.078969
9.4917,47.923,34.536800,-0.028122
9.4917,71.979,34.537201,0.046117
9.4917,121.873,34.823200,-0.130500
9.4917,171.754,34.679501,-0.058565
9.4917,244.468,34.550999,-0.012447
9.4917,393.987,34.629902,-0.021106
9.4917,495.193,34.588299,-0.007833
9.4917,741.552,34.532101,0.002479
9.4917,989.897,34.552200,-0.001648
9.4917,1385.469,34.587700,0.001293
9.4917,1779.413,34.618401,0.001242
9.4917,2174.694,34.641899,0.001683
9.4917,2569.836,34.660000,-0.001752
9.4917,2963.765,34.671799,-0.003089
9.4917,3357.667,34.678501,-0.001235
9.4917,3750.569,34.683102,0.000514
9.4917,4238.622,34.695400,-0.002706
9.4917,4627.537,34.699902,-0.002493
9.4917,5036.278,34.703400,-0.001068
9.4917,2.685,34.384701,-10000000000.000000
9.4917,46.432,34.380001,0.125530
9.4917,145.821,34.779301,-0.091991
9.4917,247.249,34.460701,0.078676
9.4917,346.542,34.648201,-0.040335
9.4917,494.102,34.585400,-0.004788
9.4917,594.664,34.543301,0.008449
9.4917,793.167,34.535900,-0.000577
9.4917,989.006,34.549400,0.001131
9.4917,1187.826,34.564499,0.004808
9.4917,1584.704,34.600300,0.004194
9.4917,1780.104,34.618698,0.000965
9.4917,1981.430,34.632301,0.000813
9.4917,2473.256,34.656502,-0.000740
9.4917,2963.373,34.673000,-0.004294
9.4917,3456.399,34.680401,-0.001446
9.4917,3947.344,34.689098,-0.001909
9.4917,4434.771,34.696999,-0.002206
9.4917,5061.533,34.705002,-0.002534
9.4917,95.934,34.678902,-0.024885
9.4917,195.896,34.463402,0.086600
9.4917,244.369,34.592800,-0.054278
9.4917,295.511,34.610100,-0.023283
9.4917,494.003,34.576302,0.004323
9.4917,740.363,34.527599,0.006979
9.4917,990.193,34.550999,-0.000440
9.4917,1237.452,34.574200,-0.000216
9.4917,1484.123,34.599098,-0.001808
9.4917,1978.180,34.631500,0.001492
9.4917,2223.303,34.643902,0.001703
9.4917,2473.748,34.655102,0.000667
9.4917,2718.699,34.662201,-0.000157
9.4917,2966.511,34.667900,0.000827
9.4917,3210.417,34.672600,0.000638
9.4917,3455.323,34.679901,-0.000949
9.4917,3699.565,34.682201,0.000444
9.4917,3944.318,34.686901,0.000252
9.4917,4335.792,34.693001,0.000747
9.4917,4825.972,34.696400,0.001597
9.4933,1.989,34.386700,-10000000000.000000
9.4933,98.617,34.842201,-0.181803
9.4933,148.007,34.793098,-0.109404
9.4933,197.187,34.397099,0.151741
9.4933,247.845,34.403301,0.136231
9.4933,297.596,34.590302,-0.002117
9.4933,396.468,34.564499,0.044120
9.4933,495.590,34.539398,0.041023
9.4933,616.773,34.538399,0.009833
9.4933,742.940,34.536301,-0.001722
9.4933,990.391,34.559200,-0.008638
9.4933,1235.178,34.581799,-0.007979
9.4933,1483.728,34.604401,-0.007128
9.4933,1779.315,34.624599,-0.004959
9.4933,2073.014,34.639999,-0.001576
9.4933,2371.717,34.654099,-0.001066
9.4933,2666.864,34.661999,-0.000937
9.4933,2960.922,34.668701,-0.000012
9.4933,3254.289,34.671200,0.002654
9.4933,3550.001,34.678101,0.001383
9.4933,3843.363,34.684799,0.000774
9.4933,4139.750,34.689899,0.000961
9.4933,4433.017,34.693001,0.001762
9.4933,4696.717,34.700901,-0.002551
9.4950,1.989,34.507198,-10000000000.000000
9.4950,49.315,34.510300,0.001400
9.4950,71.482,34.509300,0.072481
9.4950,145.126,34.949799,-0.260799
9.4950,219.736,34.394299,0.141776
9.4950,317.156,34.637001,-0.038599
9.4950,494.697,34.607399,-0.026852
9.4950,592.879,34.565899,-0.013773
9.4950,726.789,34.529999,0.005023
9.4950,831.200,34.530201,0.006442
9.4950,990.094,34.540001,0.010554
9.4950,1189.210,34.563202,0.006206
9.4950,1386.951,34.583801,0.005301
9.4950,1582.336,34.603600,0.000739
9.4950,1782.470,34.619900,-0.000165
9.4950,1979.657,34.633701,-0.000649
9.4950,2470.799,34.655102,0.000627
9.4950,2967.001,34.667702,0.001027
9.4950,3457.670,34.678299,0.000658
9.4950,3944.513,34.683601,0.003546
9.4950,4433.407,34.690102,0.004667
9.4950,4891.592,34.696800,0.001367
9.4967,1.989,34.512501,-10000000000.000000
9.4967,44.344,34.511700,-0.010422
9.4967,71.283,34.870899,-0.289719
9.4967,95.039,34.946899,-0.294518
9.4967,145.225,34.792500,-0.103432
9.4967,196.591,34.388599,0.160267
9.4967,247.547,34.568298,-0.028903
9.4967,295.114,34.643101,-0.056253
9.4967,345.251,34.646801,-0.039062
9.4967,395.972,34.624199,-0.015436
9.4967,493.110,34.580399,0.000365
9.4967,592.780,34.547401,0.004743
9.4967,691.214,34.536400,0.001015
9.4967,791.383,34.543098,-0.007806
9.4967,891.505,34.549999,-0.006662
9.4967,990.886,34.558601,-0.008029
9.4967,1186.244,34.572601,-0.003442
9.4967,1386.753,34.597099,-0.008018
9.4967,1585.789,34.610699,-0.006119
9.4967,1730.210,34.618401,-0.000495
9.4967,2227.828,34.648399,-0.002607
9.4967,2718.109,34.661400,0.000639
9.4967,3211.494,34.674400,-0.001149
9.4967,3653.924,34.682999,-0.000937
9.5367,7.756,34.211102,-10000000000.000000
9.5367,47.724,34.408199,0.100776
9.5367,97.822,34.917301,-0.260818
9.5367,145.026,34.755699,-0.064788
9.5367,195.001,34.418999,0.132063
9.5367,243.772,34.328999,0.211578
9.5367,294.716,34.522900,0.065929
9.5367,344.258,34.570202,0.038327
9.5367,393.589,34.576500,0.034043
9.5367,492.812,34.541599,0.040373
9.5367,790.986,34.538601,-0.003328
9.5367,988.807,34.556301,-0.005987
9.5367,1235.967,34.581600,-0.007873
9.5367,1481.060,34.600498,-0.003631
9.5367,1978.867,34.635601,-0.002509
9.5367,2470.305,34.656300,-0.000548
9.5367,2963.761,34.663700,0.004981
9.5367,3502.271,34.675301,0.003829
9.5367,3700.146,34.680099,0.002614
9.5367,3943.434,34.683201,0.004037
9.5367,4188.601,34.691299,0.000562
9.5367,4434.375,34.695599,-0.000680
9.5367,4759.159,34.700699,-0.001999
