age_ka,SL_m,V_LIS,V_EIS,V_AIS,V_GrIS,d18O_LIS,d18O_EIS,d18O_AIS,d18O_GrIS,Dd18O_ice,Dd18O_temp,SeaTemp
5107.00000,22.36500,0.00000,0.00000,34.45700,0.00000,-15.00000,-15.00000,-47.45300,-15.00000,-0.50000,-0.02300,0.09300
5106.00000,21.37600,0.00000,0.00000,35.43500,0.00000,-15.00000,-15.00000,-47.03800,-15.00000,-0.49200,-0.00612,0.02400
5105.00000,20.37600,0.00000,0.00000,36.42400,0.00000,-15.00000,-15.00000,-46.74800,-15.00000,-0.48200,0.00984,-0.03900
5104.00000,19.36500,0.00000,0.00000,37.42400,0.00000,-15.00000,-15.00000,-46.56000,-15.00000,-0.47100,0.02500,-0.09900
5103.00000,18.34400,0.00000,0.00000,38.43500,0.00000,-15.00000,-15.00000,-46.45600,-15.00000,-0.46000,0.03900,-0.15500
5102.00000,18.50100,0.00000,0.00000,39.45600,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.44700,0.02200,-0.09000
5101.00000,18.70600,0.00000,0.00000,39.29900,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.45000,0.01900,-0.07800
5100.00000,18.91000,0.00000,0.00000,39.09400,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.45200,0.01700,-0.06800
5099.00000,19.11400,0.00000,0.00000,38.89000,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.45500,0.01400,-0.05700
5098.00000,19.31800,0.00000,0.00000,38.68600,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.45700,0.01200,-0.04700
5097.00000,19.56400,0.00000,0.00000,38.48200,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.46000,0.00812,-0.03200
5096.00000,20.17000,0.00000,0.00000,38.23600,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.46300,-0.00418,0.01700
5095.00000,20.77300,0.00000,0.00000,37.63000,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.47000,-0.01200,0.04800
5094.00000,21.37200,0.00000,0.00000,37.02700,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.47800,-0.02000,0.07900
5093.00000,21.96600,0.00000,0.00000,36.42800,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.48500,-0.02800,0.11100
5092.00000,22.55700,0.00000,0.00000,35.83400,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.49300,-0.03600,0.14200
5091.00000,22.60600,0.00000,0.00000,35.24300,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.50000,-0.02900,0.11800
5090.00000,21.02300,0.00000,0.00000,35.19400,0.00000,-15.00000,-15.00000,-46.42100,-15.00000,-0.50100,0.01200,-0.04800
5089.00000,19.41200,0.00000,0.00000,36.77700,0.00000,-15.00000,-15.00000,-46.24400,-15.00000,-0.48300,0.03500,-0.13900
5088.00000,17.77300,0.00000,0.00000,38.38800,0.00000,-15.00000,-15.00000,-46.18400,-15.00000,-0.46300,0.05600,-0.22500
5087.00000,16.10600,0.00000,0.00000,40.02700,0.00000,-15.00000,-15.00000,-46.21800,-15.00000,-0.44200,0.07700,-0.30600
5086.00000,14.41000,0.00000,0.00000,41.69400,0.00000,-15.00000,-15.00000,-46.32700,-15.00000,-0.42000,0.09600,-0.38300
5085.00000,13.45400,0.00000,0.00000,43.39000,0.09500,-15.00000,-15.00000,-46.49600,-15.15200,-0.39700,0.09500,-0.38000
5084.00000,13.67000,0.00000,0.00000,44.34600,0.57300,-15.00000,-15.00000,-46.68200,-15.56400,-0.38100,0.07400,-0.29500
5083.00000,13.88500,0.00000,0.00000,44.13000,0.46500,-15.00000,-15.00000,-46.68200,-15.56400,-0.38400,0.07200,-0.28800
5082.00000,14.09900,0.00000,0.00000,43.91500,0.35800,-15.00000,-15.00000,-46.68200,-15.56400,-0.38700,0.07000,-0.28000
5081.00000,14.31300,0.00000,0.00000,43.70100,0.25000,-15.00000,-15.00000,-46.68200,-15.56400,-0.39100,0.06800,-0.27200
5080.00000,14.52700,0.00000,0.00000,43.48700,0.14300,-15.00000,-15.00000,-46.68200,-15.56400,-0.39400,0.06600,-0.26400
5079.00000,14.81700,0.00000,0.00000,43.27300,0.03600,-15.00000,-15.00000,-46.68200,-15.56400,-0.39700,0.06200,-0.24900
5078.00000,15.17100,0.00000,0.00000,42.98300,0.00000,-15.00000,-15.00000,-46.68200,-15.56400,-0.40100,0.05700,-0.23000
5077.00000,15.52400,0.00000,0.00000,42.62900,0.00000,-15.00000,-15.00000,-46.68200,-15.00000,-0.40500,0.05300,-0.21300
5076.00000,15.87500,0.00000,0.00000,42.27600,0.00000,-15.00000,-15.00000,-46.68200,-15.00000,-0.40900,0.04900,-0.19700
5075.00000,16.22600,0.00000,0.00000,41.92500,0.00000,-15.00000,-15.00000,-46.68200,-15.00000,-0.41400,0.04500,-0.18000
5074.00000,16.57500,0.00000,0.00000,41.57400,0.00000,-15.00000,-15.00000,-46.68200,-15.00000,-0.41800,0.04100,-0.16400
5073.00000,15.68200,0.00000,0.00000,41.22500,0.00000,-15.00000,-15.00000,-46.68200,-15.00000,-0.42300,0.06700,-0.26800
5072.00000,14.19400,0.00000,0.00000,42.11800,0.00000,-15.00000,-15.00000,-46.74400,-15.00000,-0.41100,0.09100,-0.36400
5071.00000,12.68400,0.00000,0.00000,43.60600,0.20300,-15.00000,-15.00000,-46.86400,-15.25300,-0.39000,0.10600,-0.42300
5070.00000,11.15300,0.00000,0.00000,45.11600,0.95800,-15.00000,-15.00000,-47.03000,-15.83000,-0.36500,0.11700,-0.46900
5069.00000,9.60100,0.00000,0.00000,46.64700,1.72000,-15.00000,-15.00000,-47.23300,-16.51500,-0.34000,0.12800,-0.51100
5068.00000,8.02700,0.00000,0.00000,48.19900,2.50000,-15.00000,-15.00000,-47.46800,-17.26200,-0.31300,0.13700,-0.54700
5067.00000,7.87800,0.00000,0.00000,49.77300,3.28700,-15.00000,-15.00000,-47.72900,-18.04700,-0.28500,0.11200,-0.44900
5066.00000,8.02900,0.00000,0.00000,49.92200,3.36100,-15.00000,-15.00000,-47.96000,-18.59900,-0.28000,0.10300,-0.41300
5065.00000,8.17900,0.00000,0.00000,49.77100,3.28600,-15.00000,-15.00000,-47.96000,-18.59900,-0.28200,0.10200,-0.40900
5064.00000,8.33000,0.00000,0.00000,49.62100,3.21000,-15.00000,-15.00000,-47.96000,-18.59900,-0.28400,0.10100,-0.40500
5063.00000,8.48000,0.00000,0.00000,49.47000,3.13500,-15.00000,-15.00000,-47.96000,-18.59900,-0.28700,0.10000,-0.40000
5062.00000,8.63100,0.00000,0.00000,49.32000,3.06000,-15.00000,-15.00000,-47.96000,-18.59900,-0.28900,0.09900,-0.39600
5061.00000,7.68300,0.00000,0.00000,49.16900,2.98500,-15.00000,-15.00000,-47.96000,-18.59900,-0.29100,0.12300,-0.49100
5060.00000,6.69500,0.00000,0.00000,50.11700,3.45800,-15.00000,-15.00000,-48.16800,-19.00800,-0.27300,0.12700,-0.50800
5059.00000,5.69900,0.00000,0.00000,54.45200,3.95200,-15.00000,-15.00000,-48.50100,-19.47300,-0.20900,0.08500,-0.33900
5058.00000,4.69500,0.00000,0.00000,54.95100,4.45100,-15.00000,-15.00000,-48.80900,-19.97200,-0.19500,0.09300,-0.37400
5057.00000,3.68200,0.00000,0.00000,55.45300,4.95300,-15.00000,-15.00000,-49.09400,-20.49200,-0.18100,0.10100,-0.40600
5056.00000,2.88000,0.00000,0.00000,55.95900,5.45900,-15.00000,-15.00000,-49.36100,-21.02600,-0.16700,0.10500,-0.41900
5055.00000,3.74200,0.00000,0.00000,56.36000,5.86000,-15.00000,-15.00000,-49.60800,-21.53400,-0.15500,0.07400,-0.29500
5054.00000,4.59900,0.00000,0.00000,55.92900,5.42900,-15.00000,-15.00000,-49.60800,-21.53400,-0.16300,0.06300,-0.25400
5053.00000,5.45100,0.00000,0.00000,55.50000,5.00000,-15.00000,-15.00000,-49.60800,-21.53400,-0.17100,0.05300,-0.21100
5052.00000,6.29600,0.00000,0.00000,55.07500,4.57500,-15.00000,-15.00000,-49.60800,-21.53400,-0.17900,0.04200,-0.16800
5051.00000,7.13500,0.00000,0.00000,54.65200,4.15200,-15.00000,-15.00000,-49.60800,-21.53400,-0.18700,0.03100,-0.12500
5050.00000,8.31300,0.00000,0.00000,54.23200,3.73200,-15.00000,-15.00000,-49.60800,-21.53400,-0.19500,0.01300,-0.05100
5049.00000,10.44300,0.00000,0.00000,49.48700,3.14400,-15.00000,-15.00000,-49.60800,-21.53400,-0.26200,0.03100,-0.12400
5048.00000,12.53300,0.00000,0.00000,47.35700,2.07900,-15.00000,-15.00000,-49.60800,-21.53400,-0.29600,0.01600,-0.06500
5047.00000,14.58400,0.00000,0.00000,45.26700,1.03300,-15.00000,-15.00000,-49.60800,-21.53400,-0.33000,0.00132,-0.00527
5046.00000,16.59500,0.00000,0.00000,43.21600,0.00793,-15.00000,-15.00000,-49.60800,-21.53400,-0.36400,-0.01400,0.05700
5045.00000,18.56600,0.00000,0.00000,41.20500,0.00000,-15.00000,-15.00000,-49.60800,-21.53400,-0.39000,-0.03600,0.14500
5044.00000,19.21200,0.00000,0.00000,39.23400,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.41700,-0.02600,0.10400
5043.00000,19.36300,0.00000,0.00000,38.58800,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.42500,-0.02100,0.08600
5042.00000,19.51300,0.00000,0.00000,38.43700,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.42700,-0.02300,0.09300
5041.00000,19.66300,0.00000,0.00000,38.28700,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.42900,-0.02500,0.10100
5040.00000,19.81300,0.00000,0.00000,38.13700,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.43100,-0.02700,0.10800
5039.00000,19.99600,0.00000,0.00000,37.98700,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.43300,-0.03000,0.11800
5038.00000,20.22000,0.00000,0.00000,37.80400,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.43500,-0.03300,0.13100
5037.00000,20.44400,0.00000,0.00000,37.58000,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.43800,-0.03600,0.14200
5036.00000,20.66700,0.00000,0.00000,37.35600,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.44100,-0.03800,0.15300
5035.00000,20.88900,0.00000,0.00000,37.13300,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.44400,-0.04100,0.16400
5034.00000,21.07100,0.00000,0.00000,36.91100,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.44700,-0.04300,0.17000
5033.00000,21.07100,0.00000,0.00000,36.72900,0.00000,-15.00000,-15.00000,-49.60800,-15.00000,-0.45000,-0.04000,0.16100
5032.00000,21.07100,0.00000,0.00000,36.72900,0.00000,-15.00000,-15.00000,-48.95400,-15.00000,-0.45600,-0.03400,0.13500
5031.00000,21.07100,0.00000,0.00000,36.72900,0.00000,-15.00000,-15.00000,-48.39600,-15.00000,-0.46200,-0.02800,0.11200
5030.00000,21.07100,0.00000,0.00000,36.72900,0.00000,-15.00000,-15.00000,-47.92200,-15.00000,-0.46700,-0.02300,0.09400
5029.00000,21.07100,0.00000,0.00000,36.72900,0.00000,-15.00000,-15.00000,-47.51900,-15.00000,-0.47100,-0.01900,0.07700
5028.00000,20.19500,0.00000,0.00000,36.72900,0.00000,-15.00000,-15.00000,-47.17500,-15.00000,-0.47400,0.00646,-0.02600
5027.00000,19.22100,0.00000,0.00000,37.60500,0.00000,-15.00000,-15.00000,-46.93400,-15.00000,-0.46500,0.02200,-0.08900
5026.00000,18.23600,0.00000,0.00000,38.57900,0.00000,-15.00000,-15.00000,-46.78400,-15.00000,-0.45500,0.03600,-0.14500
5025.00000,17.24100,0.00000,0.00000,39.56400,0.00000,-15.00000,-15.00000,-46.70700,-15.00000,-0.44300,0.04900,-0.19700
5024.00000,16.23600,0.00000,0.00000,40.55900,0.00000,-15.00000,-15.00000,-46.69200,-15.00000,-0.43100,0.06200,-0.24700
5023.00000,15.51900,0.00000,0.00000,41.56400,0.00000,-15.00000,-15.00000,-46.72700,-15.00000,-0.41800,0.06600,-0.26400
5022.00000,14.97000,0.00000,0.00000,42.28100,0.00000,-15.00000,-15.00000,-46.79000,-15.00000,-0.40800,0.07000,-0.27900
5021.00000,14.41800,0.00000,0.00000,42.83000,0.00000,-15.00000,-15.00000,-46.87000,-15.00000,-0.40000,0.07500,-0.30100
5020.00000,13.86300,0.00000,0.00000,43.38200,0.09100,-15.00000,-15.00000,-46.96200,-15.14700,-0.39200,0.08000,-0.32000
5019.00000,13.30400,0.00000,0.00000,43.93700,0.36900,-15.00000,-15.00000,-47.06500,-15.42100,-0.38200,0.08400,-0.33600
5018.00000,12.91800,0.00000,0.00000,44.49600,0.64800,-15.00000,-15.00000,-47.17700,-15.72500,-0.37300,0.08300,-0.33400
5017.00000,12.83800,0.00000,0.00000,44.88200,0.84100,-15.00000,-15.00000,-47.29000,-15.99200,-0.36600,0.07800,-0.31300
5016.00000,12.75800,0.00000,0.00000,44.96200,0.88100,-15.00000,-15.00000,-47.39100,-16.14600,-0.36300,0.07800,-0.31100
5015.00000,12.67700,0.00000,0.00000,45.04200,0.92100,-15.00000,-15.00000,-47.48000,-16.25000,-0.36100,0.07700,-0.30900
5014.00000,12.59700,0.00000,0.00000,45.12300,0.96100,-15.00000,-15.00000,-47.56100,-16.32900,-0.35900,0.07700,-0.30800
5013.00000,12.64000,0.00000,0.00000,45.20300,1.00200,-15.00000,-15.00000,-47.63400,-16.39600,-0.35700,0.07400,-0.29500
5012.00000,13.92000,0.00000,0.00000,45.16000,0.98000,-15.00000,-15.00000,-47.63400,-16.39600,-0.35700,0.04400,-0.17700
5011.00000,15.18300,0.00000,0.00000,43.88000,0.34000,-15.00000,-15.00000,-47.63400,-16.39600,-0.37700,0.03300,-0.13300
5010.00000,16.43200,0.00000,0.00000,42.61700,0.00000,-15.00000,-15.00000,-47.63400,-16.39600,-0.39400,0.02100,-0.08200
5009.00000,17.66500,0.00000,0.00000,41.36800,0.00000,-15.00000,-15.00000,-47.63400,-15.00000,-0.41000,0.00612,-0.02400
5008.00000,18.88300,0.00000,0.00000,40.13500,0.00000,-15.00000,-15.00000,-47.63400,-15.00000,-0.42600,-0.00845,0.03400
5007.00000,18.73200,0.00000,0.00000,38.91700,0.00000,-15.00000,-15.00000,-47.63400,-15.00000,-0.44200,0.01100,-0.04400
5006.00000,18.27600,0.00000,0.00000,39.06800,0.00000,-15.00000,-15.00000,-47.40700,-15.00000,-0.44200,0.02300,-0.09000
5005.00000,17.81800,0.00000,0.00000,39.52400,0.00000,-15.00000,-15.00000,-47.23800,-15.00000,-0.43800,0.03000,-0.12000
5004.00000,17.35800,0.00000,0.00000,39.98200,0.00000,-15.00000,-15.00000,-47.11700,-15.00000,-0.43300,0.03700,-0.14700
5003.00000,16.89600,0.00000,0.00000,40.44200,0.00000,-15.00000,-15.00000,-47.03700,-15.00000,-0.42800,0.04300,-0.17300
5002.00000,17.14900,0.00000,0.00000,40.90400,0.00000,-15.00000,-15.00000,-46.99100,-15.00000,-0.42300,0.03200,-0.12700
5001.00000,17.99200,0.00000,0.00000,40.65100,0.00000,-15.00000,-15.00000,-46.99100,-15.00000,-0.42600,0.01400,-0.05700
5000.00000,18.82800,0.00000,0.00000,39.80800,0.00000,-15.00000,-15.00000,-46.99100,-15.00000,-0.43700,0.00400,-0.01600
4999.00000,19.65700,0.00000,0.00000,38.97200,0.00000,-15.00000,-15.00000,-46.99100,-15.00000,-0.44800,-0.00630,0.02500
4998.00000,20.47900,0.00000,0.00000,38.14300,0.00000,-15.00000,-15.00000,-46.99100,-15.00000,-0.45800,-0.01700,0.06700
4997.00000,20.64600,0.00000,0.00000,37.32100,0.00000,-15.00000,-15.00000,-46.99100,-15.00000,-0.46900,-0.01100,0.04200
4996.00000,19.07400,0.00000,0.00000,37.15400,0.00000,-15.00000,-15.00000,-46.99100,-15.00000,-0.47100,0.03100,-0.12500
4995.00000,17.47500,0.00000,0.00000,38.72600,0.00000,-15.00000,-15.00000,-46.84000,-15.00000,-0.45200,0.05300,-0.21000
4994.00000,15.85100,0.00000,0.00000,40.32500,0.00000,-15.00000,-15.00000,-46.79400,-15.00000,-0.43200,0.07300,-0.29100
4993.00000,14.19900,0.00000,0.00000,41.94900,0.00000,-15.00000,-15.00000,-46.83300,-15.00000,-0.41200,0.09200,-0.36700
4992.00000,12.52100,0.00000,0.00000,43.60100,0.20000,-15.00000,-15.00000,-46.94000,-15.25000,-0.38900,0.10900,-0.43500
4991.00000,10.73500,0.00000,0.00000,45.27900,1.03900,-15.00000,-15.00000,-47.10200,-15.87000,-0.36200,0.12400,-0.49500
4990.00000,8.92000,0.00000,0.00000,47.06500,1.93200,-15.00000,-15.00000,-47.31200,-16.63000,-0.33200,0.13600,-0.54400
4989.00000,7.07600,0.00000,0.00000,48.88000,2.84000,-15.00000,-15.00000,-47.56100,-17.46600,-0.30100,0.14700,-0.58700
4988.00000,5.20200,0.00000,0.00000,54.26200,3.76200,-15.00000,-15.00000,-47.96700,-18.35100,-0.22100,0.10800,-0.43200
4987.00000,3.30000,0.00000,0.00000,55.19900,4.69900,-15.00000,-15.00000,-48.35300,-19.26500,-0.19800,0.12700,-0.50800
4986.00000,4.23800,0.00000,0.00000,56.15000,5.65000,-15.00000,-15.00000,-48.72300,-20.19800,-0.17400,0.08200,-0.32900
4985.00000,6.21100,0.00000,0.00000,55.68100,5.18100,-15.00000,-15.00000,-48.72300,-20.19800,-0.18300,0.04800,-0.19100
4984.00000,8.15300,0.00000,0.00000,54.69400,4.19400,-15.00000,-15.00000,-48.72300,-20.19800,-0.20100,0.02200,-0.08900
4983.00000,10.06200,0.00000,0.00000,49.64700,3.22400,-15.00000,-15.00000,-48.72300,-20.19800,-0.27300,0.05000,-0.20100
4982.00000,11.94000,0.00000,0.00000,47.73800,2.26900,-15.00000,-15.00000,-48.72300,-20.19800,-0.30300,0.03600,-0.14500
4981.00000,12.98400,0.00000,0.00000,45.86000,1.33000,-15.00000,-15.00000,-48.72300,-20.19800,-0.33200,0.04100,-0.16500
4980.00000,13.06400,0.00000,0.00000,44.81600,0.80800,-15.00000,-15.00000,-48.72300,-20.19800,-0.34900,0.05600,-0.22300
4979.00000,13.14400,0.00000,0.00000,44.73600,0.76800,-15.00000,-15.00000,-48.72300,-20.19800,-0.35000,0.05500,-0.22000
4978.00000,13.22400,0.00000,0.00000,44.65600,0.72800,-15.00000,-15.00000,-48.72300,-20.19800,-0.35100,0.05400,-0.21700
4977.00000,13.30400,0.00000,0.00000,44.57600,0.68800,-15.00000,-15.00000,-48.72300,-20.19800,-0.35200,0.05400,-0.21500
4976.00000,13.39900,0.00000,0.00000,44.49600,0.64800,-15.00000,-15.00000,-48.72300,-20.19800,-0.35300,0.05300,-0.21100
4975.00000,13.55800,0.00000,0.00000,44.40100,0.60100,-15.00000,-15.00000,-48.72300,-20.19800,-0.35500,0.05000,-0.20200
4974.00000,13.71800,0.00000,0.00000,44.24200,0.52100,-15.00000,-15.00000,-48.72300,-20.19800,-0.35700,0.04900,-0.19700
4973.00000,13.87700,0.00000,0.00000,44.08200,0.44100,-15.00000,-15.00000,-48.72300,-20.19800,-0.36000,0.04800,-0.19200
4972.00000,14.03600,0.00000,0.00000,43.92300,0.36200,-15.00000,-15.00000,-48.72300,-20.19800,-0.36200,0.04700,-0.18600
4971.00000,14.19500,0.00000,0.00000,43.76400,0.28200,-15.00000,-15.00000,-48.72300,-20.19800,-0.36500,0.04500,-0.18100
4970.00000,14.56900,0.00000,0.00000,43.60500,0.20300,-15.00000,-15.00000,-48.72300,-20.19800,-0.36700,0.03900,-0.15500
4969.00000,14.96300,0.00000,0.00000,43.23100,0.01500,-15.00000,-15.00000,-48.72300,-20.19800,-0.37300,0.03500,-0.14100
4968.00000,15.35600,0.00000,0.00000,42.83700,0.00000,-15.00000,-15.00000,-48.72300,-20.19800,-0.37900,0.03100,-0.12400
4967.00000,15.74700,0.00000,0.00000,42.44400,0.00000,-15.00000,-15.00000,-48.72300,-15.00000,-0.38400,0.02700,-0.10700
4966.00000,16.13700,0.00000,0.00000,42.05300,0.00000,-15.00000,-15.00000,-48.72300,-15.00000,-0.38900,0.02200,-0.08900
4965.00000,16.37600,0.00000,0.00000,41.66300,0.00000,-15.00000,-15.00000,-48.72300,-15.00000,-0.39400,0.02200,-0.08600
4964.00000,16.53100,0.00000,0.00000,41.42400,0.00000,-15.00000,-15.00000,-48.72300,-15.00000,-0.39700,0.02100,-0.08400
4963.00000,16.68600,0.00000,0.00000,41.26900,0.00000,-15.00000,-15.00000,-48.72300,-15.00000,-0.39900,0.01900,-0.07700
4962.00000,16.84100,0.00000,0.00000,41.11400,0.00000,-15.00000,-15.00000,-48.72300,-15.00000,-0.40100,0.01700,-0.07000
4961.00000,16.99500,0.00000,0.00000,40.95900,0.00000,-15.00000,-15.00000,-48.72300,-15.00000,-0.40300,0.01600,-0.06200
4960.00000,16.49700,0.00000,0.00000,40.80500,0.00000,-15.00000,-15.00000,-48.72300,-15.00000,-0.40500,0.03000,-0.11900
4959.00000,14.85600,0.00000,0.00000,41.30300,0.00000,-15.00000,-15.00000,-48.45500,-15.00000,-0.40200,0.06600,-0.26400
4958.00000,13.18800,0.00000,0.00000,42.94400,0.00000,-15.00000,-15.00000,-48.30400,-15.00000,-0.38200,0.08600,-0.34500
4957.00000,11.49500,0.00000,0.00000,44.61200,0.70600,-15.00000,-15.00000,-48.24800,-15.57700,-0.35800,0.10200,-0.40800
4956.00000,9.77400,0.00000,0.00000,46.30500,1.55300,-15.00000,-15.00000,-48.27100,-16.29200,-0.33200,0.11600,-0.46300
4955.00000,8.21100,0.00000,0.00000,48.02600,2.41300,-15.00000,-15.00000,-48.35800,-17.08600,-0.30400,0.12400,-0.49500
4954.00000,8.37800,0.00000,0.00000,49.58900,3.19500,-15.00000,-15.00000,-48.49300,-17.89700,-0.27800,0.09400,-0.37500
4953.00000,8.54500,0.00000,0.00000,49.42200,3.11100,-15.00000,-15.00000,-48.49300,-17.89700,-0.28100,0.09300,-0.37100
4952.00000,8.71200,0.00000,0.00000,49.25500,3.02800,-15.00000,-15.00000,-48.49300,-17.89700,-0.28300,0.09200,-0.36600
4951.00000,8.87800,0.00000,0.00000,49.08800,2.94400,-15.00000,-15.00000,-48.49300,-17.89700,-0.28600,0.09000,-0.36100
4950.00000,9.04400,0.00000,0.00000,48.92200,2.86100,-15.00000,-15.00000,-48.49300,-17.89700,-0.28800,0.08900,-0.35600
4949.00000,8.80000,0.00000,0.00000,48.75600,2.77800,-15.00000,-15.00000,-48.49300,-17.89700,-0.29100,0.09700,-0.38900
4948.00000,8.46700,0.00000,0.00000,49.00000,2.90000,-15.00000,-15.00000,-48.58700,-18.31600,-0.28600,0.09900,-0.39800
4947.00000,8.13200,0.00000,0.00000,49.33300,3.06700,-15.00000,-15.00000,-48.68100,-18.66100,-0.27900,0.10000,-0.40100
4946.00000,7.79700,0.00000,0.00000,49.66800,3.23400,-15.00000,-15.00000,-48.77500,-18.95800,-0.27200,0.10100,-0.40500
4945.00000,7.46000,0.00000,0.00000,50.00300,3.40200,-15.00000,-15.00000,-48.86800,-19.22600,-0.26500,0.10200,-0.40800
4944.00000,7.49400,0.00000,0.00000,50.34000,3.57000,-15.00000,-15.00000,-48.96200,-19.47500,-0.25900,0.09400,-0.37800
4943.00000,7.83100,0.00000,0.00000,50.30600,3.55300,-15.00000,-15.00000,-48.96200,-19.47500,-0.25900,0.08700,-0.35000
4942.00000,8.16600,0.00000,0.00000,49.96900,3.38500,-15.00000,-15.00000,-48.96200,-19.47500,-0.26500,0.08500,-0.34100
4941.00000,8.50000,0.00000,0.00000,49.63400,3.21700,-15.00000,-15.00000,-48.96200,-19.47500,-0.27000,0.08300,-0.33100
4940.00000,8.83400,0.00000,0.00000,49.30000,3.05000,-15.00000,-15.00000,-48.96200,-19.47500,-0.27500,0.08100,-0.32200
4939.00000,9.35100,0.00000,0.00000,48.96600,2.88300,-15.00000,-15.00000,-48.96200,-19.47500,-0.28000,0.07400,-0.29600
4938.00000,10.34100,0.00000,0.00000,48.44900,2.62500,-15.00000,-15.00000,-48.96200,-19.47500,-0.28800,0.05900,-0.23800
4937.00000,11.32200,0.00000,0.00000,47.45900,2.13000,-15.00000,-15.00000,-48.96200,-19.47500,-0.30400,0.05200,-0.20900
4936.00000,12.29500,0.00000,0.00000,46.47800,1.63900,-15.00000,-15.00000,-48.96200,-19.47500,-0.32000,0.04500,-0.18000
4935.00000,13.25900,0.00000,0.00000,45.50500,1.15300,-15.00000,-15.00000,-48.96200,-19.47500,-0.33500,0.03800,-0.15000
4934.00000,14.21500,0.00000,0.00000,44.54100,0.67100,-15.00000,-15.00000,-48.96200,-19.47500,-0.35000,0.03000,-0.12000
4933.00000,15.31900,0.00000,0.00000,43.58500,0.19300,-15.00000,-15.00000,-48.96200,-19.47500,-0.36500,0.01800,-0.07400
4932.00000,16.41000,0.00000,0.00000,42.48100,0.00000,-15.00000,-15.00000,-48.96200,-19.47500,-0.38100,0.00742,-0.03000
4931.00000,17.49000,0.00000,0.00000,41.39000,0.00000,-15.00000,-15.00000,-48.96200,-15.00000,-0.39500,-0.00478,0.01900
4930.00000,18.55900,0.00000,0.00000,40.31000,0.00000,-15.00000,-15.00000,-48.96200,-15.00000,-0.40900,-0.01700,0.06900
4929.00000,19.61500,0.00000,0.00000,39.24100,0.00000,-15.00000,-15.00000,-48.96200,-15.00000,-0.42300,-0.03000,0.11900
4928.00000,18.84600,0.00000,0.00000,38.18500,0.00000,-15.00000,-15.00000,-48.96200,-15.00000,-0.43700,0.00363,-0.01500
4927.00000,17.39800,0.00000,0.00000,38.95400,0.00000,-15.00000,-15.00000,-48.53500,-15.00000,-0.43100,0.03400,-0.13500
4926.00000,15.92800,0.00000,0.00000,40.40200,0.00000,-15.00000,-15.00000,-48.24900,-15.00000,-0.41500,0.05400,-0.21600
4925.00000,14.43600,0.00000,0.00000,41.87200,0.00000,-15.00000,-15.00000,-48.07600,-15.00000,-0.39800,0.07300,-0.29200
4924.00000,12.92300,0.00000,0.00000,43.36400,0.08200,-15.00000,-15.00000,-47.99800,-15.13700,-0.38000,0.09000,-0.36100
4923.00000,12.50800,0.00000,0.00000,44.87700,0.83900,-15.00000,-15.00000,-47.99600,-15.71100,-0.35700,0.07700,-0.31000
