age_ka,temp,temp_min1,temp_plus1,temp_min2,temp_plus2,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2
627.59932,0.61988,-0.81224,2.03082,-2.14836,3.41784,1.20487,0.83176,1.58546,0.49669,1.96045
631.29908,0.72827,-0.65271,2.11489,-2.02122,3.45576,1.22421,0.8551,1.56955,0.51,1.96032
633.49891,NaN,-2.30902,3.92044,-3.56546,5.93831,NaN,0.4388,2.09725,0.22607,2.36072
633.99892,-0.05114,-1.45094,1.39926,-2.81655,2.81783,0.77985,0.37506,1.24526,-0.00628,1.67572
637.19897,NaN,-3.38594,2.83459,-4.62329,3.29919,NaN,-0.21235,1.48627,-0.56413,1.61489
637.89898,-0.30053,-1.59401,1.04276,-2.88319,2.39255,0.70421,0.34198,1.06899,-0.01431,1.408
638.49904,-0.30926,-1.53797,1.00419,-2.82028,2.35075,0.73874,0.38552,1.05121,0.10885,1.39156
641.59924,NaN,-3.00867,2.9,-4.12526,3.94245,NaN,-0.06365,1.50698,-0.42341,2.03985
643.59924,-0.14876,-1.54034,1.31266,-2.72088,2.43519,0.69013,0.31637,1.06618,-0.02133,1.40414
646.39932,NaN,-3.01641,3.24365,-4.77134,4.20559,NaN,NaN,NaN,NaN,NaN
648.99947,NaN,-2.90323,3.58549,-4.73973,5.29226,NaN,-0.13599,1.60378,-0.51583,1.96348
655.09967,0.21273,-1.14027,1.60738,-2.52336,2.99195,0.67501,0.32284,1.06093,-0.0454,1.39774
657.69939,0.13129,-1.25186,1.52873,-2.5476,2.7865,0.64581,0.28213,1.00886,-0.05083,1.34967
658.59919,-0.39123,-1.71463,0.94663,-3.00159,2.30722,0.51719,0.15589,0.86047,-0.15833,1.2293
661.29923,-0.55943,-1.80533,0.78088,-3.06045,2.13561,0.49353,0.14448,0.8327,-0.19474,1.18593
662.19941,-0.14766,-1.48914,1.24796,-2.79638,2.47464,0.50782,0.15851,0.87,-0.20077,1.21456
668.49967,NaN,-3.15245,3.1287,-4.47443,4.31023,NaN,-0.31615,1.35108,-0.55501,1.70024
670.29991,-0.05987,-1.33817,1.32853,-2.69154,2.5598,0.49475,0.15146,0.86942,-0.21956,1.22388
670.90001,0.0895,-1.23978,1.41829,-2.50018,2.83475,0.43098,0.06297,0.79578,-0.26614,1.18895
674.50003,0.13799,-1.17286,1.48248,-2.46748,2.86502,0.39661,0.00833,0.76039,-0.30533,1.18171
675.99985,0.13543,-1.35118,1.4538,-2.41087,2.70978,0.32021,-0.0472,0.68831,-0.36528,1.01181
679.79958,NaN,-2.5036,3.90789,-3.43115,5.22351,NaN,-0.7308,0.95383,-1.16024,1.29247
682.19925,0.68336,-0.72671,2.02922,-2.02312,3.41215,0.07018,-0.27628,0.4385,-0.6196,0.82087
683.09922,0.71133,-0.68469,2.03916,-2.0494,3.38831,0.04192,-0.32973,0.3818,-0.67397,0.73614
685.29918,0.74522,-0.63072,2.02502,-1.85736,3.38644,0.0393,-0.33451,0.36565,-0.67949,0.71445
686.09903,1.05271,-0.27451,2.37753,-1.59323,3.70681,0.06407,-0.28215,0.41588,-0.61111,0.77053
688.29928,1.12429,-0.13483,2.43535,-1.44087,3.72121,0.06454,-0.25312,0.41756,-0.58658,0.78167
689.09929,2.18916,0.78403,3.6104,-0.59303,4.90776,0.25279,-0.12067,0.62089,-0.49043,0.96805
691.39913,2.43855,1.14575,3.72849,-0.1693,4.95155,0.273,-0.07867,0.63271,-0.42647,0.95136
692.19896,2.64741,1.27742,3.98777,-0.01776,5.21358,0.2222,-0.13101,0.5888,-0.47738,0.94703
694.39903,2.71991,1.39544,4.05735,0.00043,5.30996,0.2222,-0.1458,0.59338,-0.4796,0.9511
695.199,3.32359,1.9936,4.79915,0.59483,6.23294,0.33019,-0.0288,0.7014,-0.39648,1.0705
697.59888,3.51136,2.17149,4.95665,0.92679,6.24799,0.36069,0.01361,0.72861,-0.34163,1.07034
698.4987,2.04633,0.56872,3.66667,-0.83728,5.46671,0.15578,-0.23483,0.51473,-0.57363,0.92456
702.89869,NaN,-1.45489,4.87991,-2.39128,6.1164,NaN,-0.75104,0.94512,-1.08605,1.36598
703.59871,1.69876,0.37241,3.04874,-0.93149,4.35631,0.12004,-0.24996,0.4642,-0.59851,0.83623
704.89877,3.02011,1.27186,4.56001,-0.31136,6.07733,0.43761,0.00031,0.84137,-0.42327,1.23315
707.2987,3.65037,2.2661,4.89989,1.09249,6.33578,0.78922,0.39079,1.16732,0.06094,1.59294
709.09889,0.89472,-1.06238,3.84783,-2.36084,5.6002,0.21533,-0.28468,0.94179,-0.66365,1.42841
711.09879,-0.0804,-1.42188,1.37127,-2.6942,2.6512,0.27152,-0.15861,0.70341,-0.57307,1.10584
712.29869,0.04959,-1.33355,1.42667,-2.55026,2.81512,0.51128,0.13398,0.88204,-0.2391,1.22916
714.9985,0.12748,-1.28022,1.46237,-2.55026,2.7878,0.55397,0.18517,0.92759,-0.20035,1.26505
715.99849,0.20576,-1.08886,1.58648,-2.40748,2.89807,0.64076,0.29713,0.99557,-0.05399,1.32294
718.59842,0.21771,-1.08563,1.61664,-2.42871,2.89807,0.65822,0.30517,1.00876,-0.04959,1.32294
719.29847,0.11552,-1.24854,1.55461,-2.31985,2.76273,0.66015,0.29459,0.99667,-0.05138,1.29928
722.19875,NaN,-2.56515,3.88197,-3.9821,5.65827,NaN,-0.23608,1.46511,-0.53613,2.096
724.49885,0.70415,-0.62912,2.03683,-1.95025,3.47833,0.65898,0.28332,1.00366,-0.09252,1.37632
725.2989,1.65389,0.22209,3.06692,-1.15091,4.41702,0.72965,0.32758,1.12777,-0.01791,1.52272
727.79874,1.81184,0.50394,3.21582,-0.65301,4.51472,0.66868,0.28789,1.08335,-0.04,1.50465
728.59882,2.23578,0.90241,3.49577,-0.39572,4.7876,0.54321,0.17738,0.90636,-0.19688,1.26915
731.19925,2.29854,0.91765,3.54243,-0.34097,4.89965,0.48098,0.11748,0.8506,-0.2353,1.25464
731.8992,2.24539,0.81945,3.48532,-0.36452,4.83612,0.37252,0.01446,0.71595,-0.29442,1.0662
734.49982,2.11164,0.74415,3.45397,-0.46986,4.75549,0.52954,0.1538,0.90332,-0.19616,1.23387
736.69998,1.76488,0.44655,3.15027,-0.87794,4.45918,0.5092,0.1429,0.87475,-0.22086,1.20804
737.80004,1.5771,0.20498,2.89477,-1.24793,4.09653,0.45032,0.10177,0.81977,-0.28532,1.13285
738.50016,1.81649,0.50477,3.10595,-0.86707,4.38931,0.54948,0.20057,0.90667,-0.19159,1.22884
741.09922,1.83042,0.49827,3.12385,-0.77435,4.51877,0.58051,0.2253,0.93107,-0.17594,1.25642
742.19928,1.91315,0.51553,3.18816,-0.57965,4.64727,0.63502,0.23256,0.97033,-0.10685,1.35445
744.50006,NaN,-3.52197,2.51589,-4.51751,3.67858,NaN,-0.43023,1.23404,-0.6149,1.51493
746.80035,-0.45722,-1.83333,0.92851,-3.01675,2.19501,0.42953,0.04789,0.79684,-0.27769,1.12786
747.20047,-0.37444,-1.83132,1.02731,-3.20133,2.20362,0.49875,0.13064,0.83434,-0.27629,1.18861
750.10119,NaN,-3.12096,3.24137,-6.0186,4.45811,NaN,-0.28909,1.40571,-0.97616,1.7897
753.40086,0.07347,-1.25852,1.33613,-2.57479,2.72782,0.56076,0.21574,0.90786,-0.13859,1.23899
754.30071,0.33297,-1.02338,1.68728,-2.31228,3.04577,0.56526,0.19821,0.93116,-0.14556,1.27622
757.40053,0.46884,-0.9303,1.73328,-2.25357,3.06901,0.56776,0.18367,0.91923,-0.18208,1.24391
758.50057,0.22349,-1.10935,1.54727,-2.35583,2.83021,0.46295,0.09287,0.79599,-0.25216,1.15567
762.20068,0.17552,-1.12719,1.52202,-2.36643,2.78391,0.44338,0.0733,0.77845,-0.28511,1.12971
763.6003,0.12777,-1.25853,1.47231,-2.38022,2.8709,0.40591,0.0324,0.77176,-0.31878,1.13062
766.40017,NaN,-1.08297,4.952,-2.80286,6.30353,NaN,-0.26782,1.46257,-0.5285,1.96765
775.10022,1.90951,0.52827,3.24631,-0.70497,4.47503,0.57017,0.1711,0.92112,-0.17399,1.2746
778.30059,2.69049,1.25266,4.10576,-0.14328,5.42196,0.67213,0.29608,1.05622,-0.08004,1.42185
781.60024,3.05176,1.67479,4.3076,0.43325,5.43514,0.48998,0.10817,0.88942,-0.27743,1.26898
784.09982,3.24696,1.84929,4.58247,0.43407,5.71623,0.42864,0.07472,0.78087,-0.29885,1.11865
786.19967,3.03263,1.57906,4.4315,0.29903,5.72979,0.47693,0.11062,0.81641,-0.20127,1.13417
789.49981,NaN,-0.68686,5.73804,-2.45858,7.55651,NaN,-0.47428,1.1891,-0.71295,1.46982
791.79963,0.37401,-1.17327,2.08009,-2.50601,3.95343,0.13758,-0.34394,0.56276,-0.74489,0.9528
794.09947,0.0147,-1.31568,1.31028,-2.6279,2.56575,0.17165,-0.29125,0.57669,-0.70189,0.92616
794.79955,0.12242,-1.37176,1.35102,-2.94631,2.51129,0.33089,-0.01641,0.69676,-0.48223,1.00917
797.79971,NaN,-2.33338,4.07943,-3.63096,5.10097,NaN,-0.02323,1.72041,-0.44658,2.15983
802.39962,0.78016,-0.57279,2.05917,-1.89855,3.39746,0.78458,0.42096,1.16062,0.06295,1.58318
803.29974,0.8891,-0.55125,2.18038,-1.79385,3.35979,0.74481,0.37114,1.07104,0.01796,1.39273
804.40004,NaN,-2.96076,3.17838,-4.30883,4.40894,NaN,-0.37498,1.34185,-0.71196,1.72662
805.50034,0.06265,-1.22633,1.36451,-2.53753,2.65303,0.51883,0.14911,0.87153,-0.21432,1.23969
806.00047,0.19915,-1.14319,1.51559,-2.50914,3.01327,0.35568,-0.00136,0.7466,-0.36807,1.11742
810.80051,NaN,-2.96114,3.73036,-5.09442,5.52247,NaN,-0.56082,1.11913,-1.01465,1.71147
812.30061,0.30423,-1.02188,1.63335,-2.28874,3.04367,0.29939,-0.03774,0.66277,-0.36826,1.01659
813.30085,0.33986,-1.01951,1.75014,-2.0836,3.2179,0.33197,-0.03081,0.68864,-0.32969,1.04189
818.50095,NaN,-2.16928,4.04883,-3.92748,6.08551,NaN,-0.8632,0.81793,-1.40351,1.28921
821.80075,0.95553,-0.36611,2.29707,-1.73099,3.62349,-0.02773,-0.38081,0.32771,-0.72262,0.6779
823.60039,0.87865,-0.47912,2.21912,-1.72515,3.51418,-0.03733,-0.38611,0.32183,-0.73592,0.66716
827.10051,0.82972,-0.54846,2.21432,-1.62569,3.54717,-0.02322,-0.37882,0.33803,-0.72131,0.68813
828.3007,1.98755,0.53755,3.34148,-0.99365,4.61969,0.29823,-0.08343,0.6679,-0.49165,1.0379
832.90136,2.20567,0.91853,3.48376,-0.38606,4.78404,0.37874,0.03626,0.72092,-0.29705,1.07557
833.40143,2.25254,1.00681,3.40604,-0.35835,4.58072,0.42663,0.09244,0.74651,-0.24032,1.05852
840.80113,NaN,-1.60866,4.48653,-3.5855,5.91814,NaN,-0.75568,0.93817,-1.09255,1.32537
845.50145,1.50924,0.09434,2.86204,-1.30729,4.01027,0.06329,-0.32183,0.43995,-0.69342,0.80188
846.80137,0.84653,-0.52692,2.23445,-1.82587,3.58363,-0.19294,-0.55113,0.19934,-0.90302,0.53478
851.10152,0.69914,-0.63395,2.04182,-1.90225,3.35314,-0.23601,-0.59085,0.12911,-0.93007,0.44681
852.20139,0.56133,-0.60816,2.01724,-2.25003,3.36843,-0.26746,-0.59403,0.11648,-0.95692,0.4448
857.40155,NaN,-2.26647,3.98755,-3.90753,4.8283,NaN,-1.17788,0.67293,-1.44598,0.94644
863.10176,0.66989,-0.66889,2.18235,-1.96702,3.45213,-0.22656,-0.60141,0.18089,-0.9928,0.54339
864.40152,0.61276,-0.71777,2.15483,-2.00732,3.59713,-0.1144,-0.50107,0.25789,-0.79745,0.64714
866.30104,NaN,0.12747,6.53741,-1.78621,7.78194,NaN,0.0007,1.74165,-0.42255,2.16462
869.20056,3.2379,1.87355,4.58159,0.60378,6.01872,0.81092,0.42516,1.20709,0.06872,1.57801
870.20044,0.99257,-0.57458,2.8406,-1.82177,4.79158,0.51183,-0.0369,1.01545,-0.49536,1.42498
872.8002,0.58006,-0.76696,1.87796,-1.94253,3.22672,0.61501,0.03731,1.07114,-0.46936,1.47559
873.30023,0.64975,-0.69327,2.01472,-2.03086,3.36324,0.75698,0.38744,1.13328,-0.00009,1.51165
880.60042,0.65735,-0.66861,2.04658,-2.06835,3.45675,0.69045,0.31974,1.08077,-0.08926,1.45344
881.10059,0.64975,-0.66312,1.94688,-2.26841,3.28571,0.61183,0.25817,0.96697,-0.09839,1.34697
885.10025,NaN,-3.71029,2.45598,-5.89518,4.1147,NaN,-1.03018,0.97328,-1.47313,1.61491
888.30047,-0.65534,-1.93888,0.70766,-3.32149,1.93881,0.06782,-0.40709,0.49469,-0.86806,0.84853
889.10043,-0.599,-1.87793,0.69401,-3.21595,2.06519,0.2085,-0.09273,0.5981,-0.46553,0.92926
897.00075,NaN,0.0707,6.28084,-1.90028,7.56584,NaN,0.01061,1.7208,-0.42464,2.1045
902.3013,3.11567,1.84326,4.51995,0.54549,5.74212,0.8684,0.52773,1.23383,0.17251,1.60397
902.90115,1.65777,0.25732,3.26944,-1.11886,4.75574,0.54178,0.15982,0.95114,-0.22222,1.36615
908.00143,1.36296,0.06105,2.72302,-1.32442,4.05254,0.45172,0.09254,0.79527,-0.28116,1.15722
908.90118,1.25921,-0.05433,2.58698,-1.33931,3.95255,0.43375,0.07391,0.78225,-0.2835,1.14229
910.90107,1.30388,-0.06635,2.56683,-1.32953,3.83694,0.46372,0.09638,0.79558,-0.26571,1.1103
911.30102,1.82253,0.47655,3.16268,-0.90074,4.55503,0.53602,0.16972,0.89117,-0.20499,1.28391
913.30125,1.97605,0.64045,3.33689,-0.62283,4.60277,0.51784,0.14843,0.87827,-0.20278,1.25446
913.70129,0.86109,-0.57003,2.3731,-1.93853,3.874,0.23664,-0.13991,0.62536,-0.50354,1.00917
916.00163,0.56179,-0.7459,1.96642,-2.00808,3.27536,0.21865,-0.1375,0.59121,-0.48412,0.92523
916.50181,0.55172,-0.779,1.96379,-1.93853,3.27454,0.29136,-0.06172,0.65894,-0.30891,1.01162
917.80203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
919.30206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
922.30233,NaN,-3.80552,2.45241,-4.82393,3.33302,NaN,-1.60536,0.11359,-1.78858,0.5654
924.70273,-0.5151,-1.92547,0.88498,-3.34075,2.11776,-0.03698,-0.72466,0.45557,-1.24667,0.83373
926.50231,-0.57582,-1.8026,0.73125,-3.07354,1.94433,0.18294,-0.14103,0.53446,-0.4989,0.87918
928.00215,-0.63098,-1.93396,0.72096,-3.33599,1.89657,-0.01773,-0.40028,0.36579,-0.77971,0.73884
930.40221,-0.18564,-1.61296,1.131,-2.97244,2.49026,-0.02507,-0.38544,0.34916,-0.74346,0.69943
932.00251,-0.0419,-1.38049,1.32827,-2.71356,2.57481,-0.07593,-0.47027,0.29381,-0.82401,0.65579
934.30323,0.58583,-0.82782,1.93107,-2.21081,3.17987,0.01215,-0.3659,0.37398,-0.72545,0.70459
935.80324,0.82581,-0.49511,2.17609,-1.76765,3.35585,0.07192,-0.29684,0.43295,-0.5998,0.7451
936.80317,0.42717,-0.92935,1.84456,-2.29114,3.14886,-0.03205,-0.39002,0.33333,-0.71641,0.64607
939.10287,1.27801,-0.21715,2.77435,-1.63923,4.11013,-0.04492,-0.39423,0.32273,-0.7551,0.65605
942.20288,NaN,-1.55256,4.95658,-3.12203,7.06948,NaN,-0.87934,0.88067,-1.05469,1.22063
942.60296,1.90552,0.58771,3.25695,-0.73805,4.61924,-0.0136,-0.3859,0.33289,-0.73591,0.68554
945.3031,1.87698,0.5808,3.18991,-0.67636,4.60538,-0.00176,-0.36309,0.34632,-0.71898,0.70625
945.70316,1.95112,0.61444,3.24147,-0.59349,4.61101,-0.04773,-0.40243,0.30187,-0.74383,0.65333
947.80359,NaN,-1.22741,5.17203,-2.28442,5.57288,NaN,-0.91638,0.73382,-1.15917,0.97573
948.20355,1.95394,0.55628,3.29903,-0.70774,4.65396,-0.15487,-0.51954,0.20086,-0.85673,0.55067
952.00362,2.33323,0.94906,3.66457,-0.38184,5.10647,-0.08047,-0.46156,0.25988,-0.79134,0.63633
954.40408,2.39228,1.05174,3.75547,-0.32264,5.1619,-0.06489,-0.43131,0.2855,-0.73733,0.65332
955.10429,2.40976,1.0696,3.76146,-0.38184,5.25191,-0.04521,-0.45126,0.27783,-0.75607,0.65242
958.90425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
961.20359,NaN,-2.10234,4.3197,-3.63263,5.15561,NaN,-0.028,1.67305,-0.41435,1.93001
963.30344,1.25241,-0.02394,2.6507,-1.30665,3.94213,0.80629,0.44622,1.15654,0.09047,1.48695
965.3035,1.04755,-0.29338,2.44069,-1.57767,3.81677,0.52477,0.01776,0.98415,-0.42692,1.38219
967.00399,0.97038,-0.3917,2.27824,-1.69049,3.82957,0.33764,-0.11382,0.85305,-0.50091,1.27171
967.20404,1.56401,0.10387,2.92873,-1.17028,4.25032,0.38082,-0.01575,0.78858,-0.41681,1.14108
970.50445,1.69872,0.332,3.07538,-0.91853,4.27947,0.46872,0.10235,0.85485,-0.26135,1.22892
971.10467,1.59108,0.26832,2.87604,-0.99358,4.14003,0.36358,0.00447,0.7382,-0.37631,1.13493
974.10511,NaN,-1.57019,4.64913,-2.93603,5.65162,NaN,-0.53881,1.10675,-0.81691,1.17998
974.60506,1.45247,0.09441,2.78576,-1.30567,4.07129,0.2219,-0.12779,0.57409,-0.50012,0.92382
977.60452,1.41467,0.02343,2.76693,-1.39063,4.06881,0.20401,-0.14828,0.56347,-0.50389,0.89094
978.20456,1.33693,-0.0069,2.63926,-1.2692,4.0341,0.17631,-0.17629,0.51594,-0.52591,0.87916
980.70433,1.33497,-0.01802,2.66725,-1.12347,4.0341,0.17808,-0.17689,0.51203,-0.52591,0.87987
981.60416,1.45059,0.11015,2.75253,-1.17893,4.08068,0.34416,-0.02159,0.71409,-0.38238,1.0597
984.60477,1.54766,0.18559,2.88526,-0.99944,4.08297,0.40157,0.03994,0.76565,-0.29561,1.11002
984.90483,0.97654,-0.34813,2.40905,-1.82106,3.73289,0.29122,-0.06092,0.65482,-0.45276,1.00993
987.70485,NaN,-2.59762,4.05418,-3.89309,5.34671,NaN,-0.62691,1.05688,-0.97906,1.22701
988.10476,0.32447,-0.96925,1.64536,-2.18955,3.02161,0.10155,-0.25929,0.46209,-0.61098,0.84819
990.80481,0.31733,-1.02787,1.60404,-2.19327,2.90125,0.04254,-0.30791,0.40536,-0.65649,0.76927
991.40463,2.28175,0.41158,3.75528,-1.50966,5.33325,0.39593,-0.06361,0.8071,-0.49781,1.23955
994.00451,2.71142,1.33932,4.00881,0.07276,5.36121,0.41211,0.02142,0.78671,-0.33672,1.1812
995.30461,2.4093,1.091,3.73064,-0.3723,5.01256,0.30562,-0.06473,0.65672,-0.4576,1.01673
998.4044,NaN,-0.84109,5.39313,-3.17739,6.95662,NaN,-0.64031,1.17984,-1.26186,1.50219
999.60435,2.31483,1.04094,3.61108,-0.37804,4.98232,0.27175,-0.08223,0.61517,-0.51354,1.00633
999.80437,1.3146,-0.13692,2.76657,-1.54183,4.13064,0.1591,-0.29139,0.57538,-0.72521,1.01129
1003.605,1.02978,-0.26777,2.38991,-1.55715,3.62773,0.26843,-0.20684,0.66452,-0.68008,1.08965
1004.2051,0.98338,-0.38392,2.3203,-1.73161,3.62554,0.47285,0.09804,0.82759,-0.24814,1.17591
1007.00493,NaN,-2.32717,4.04195,-3.22996,5.46688,NaN,-0.35963,1.30392,-0.52896,1.65191
1007.70481,1.05278,-0.3661,2.35372,-1.70953,3.55507,0.29709,-0.07701,0.68115,-0.46292,1.04074
1011.30447,NaN,-2.05438,4.16345,-3.44447,5.07335,NaN,-0.62239,1.00723,-0.98893,1.3354
1011.70442,1.4849,0.088,2.84419,-1.18355,4.18196,0.24877,-0.11469,0.59278,-0.46877,0.96535
1014.70447,1.60672,0.21403,2.89087,-1.02785,4.31496,0.22751,-0.12217,0.57673,-0.45871,0.94747
1015.00446,1.61421,0.30681,2.93658,-0.93424,4.30043,0.18896,-0.16268,0.54005,-0.50077,0.8876
1017.804,1.59061,0.24726,2.87423,-1.05289,4.33698,0.19152,-0.16133,0.55523,-0.53047,0.88145
1018.10414,1.54188,0.32531,2.85379,-0.99459,4.3644,0.22531,-0.12106,0.57379,-0.46507,0.93469
1020.80472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1023.70559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1024.60569,NaN,-0.33147,5.54561,-1.72943,7.01089,NaN,-0.54645,1.13231,-1.07261,1.38601
1026.80541,2.71006,1.39591,4.03896,0.06891,5.0961,0.31874,-0.05594,0.66581,-0.43149,1.00475
1027.30534,3.09069,1.71418,4.51224,0.43023,5.80227,0.5178,0.13289,0.9306,-0.29399,1.29565
1029.80475,NaN,-0.10178,6.41619,-0.52214,6.97784,NaN,-0.17972,1.50066,-0.49452,1.68404
1029.90472,2.68297,1.29178,4.13876,-0.05994,5.38227,0.63393,0.26226,1.00366,-0.11325,1.36133
1032.90466,NaN,-1.29532,5.09094,-3.12706,6.84729,NaN,-0.04511,1.58367,-0.69223,2.00989
1035.10452,1.96759,0.66763,3.28827,-0.68714,4.55157,0.80465,0.45816,1.16822,0.1205,1.48902
1036.00451,1.98441,0.73218,3.31597,-0.66267,4.64103,0.81245,0.47563,1.19477,0.14828,1.49397
1036.10451,3.11017,1.45582,4.79657,-0.21399,6.37329,1.19752,0.69948,1.72519,0.27321,2.1351
1038.10478,NaN,0.91659,7.31407,-0.55134,8.3916,NaN,0.70679,2.34511,0.34866,2.57532
1039.005,3.95502,2.53291,5.33223,1.01039,6.61202,1.4485,1.05708,1.83095,0.68697,2.14899
1040.90502,2.68715,1.05865,4.30407,-0.41027,5.95712,1.10668,0.69629,1.53627,0.29843,1.93597
1042.00496,2.21341,0.82633,3.56544,-0.59645,4.72188,1.00463,0.61996,1.31458,0.19239,1.6007
1045.10525,NaN,-1.01353,5.39129,-2.68072,7.31028,NaN,0.26443,1.99255,-0.03478,2.29158
1046.90535,1.1834,-0.12359,2.66714,-1.57278,4.13603,0.85048,0.49936,1.23016,0.16454,1.63928
1048.10545,0.96016,-0.41575,2.22328,-1.79518,3.39702,0.23578,-0.16275,0.6876,-0.52829,1.16441
1053.50619,1.04442,-0.37257,2.36324,-1.71889,3.43887,0.14986,-0.22259,0.48701,-0.55345,0.8163
1053.90617,1.46753,0.10594,2.8245,-1.12493,4.038,0.34214,-0.03558,0.71232,-0.42401,1.03591
1056.90618,NaN,-1.58908,4.70482,-3.59634,6.71862,NaN,-0.33345,1.23907,-0.53917,1.50297
1057.20614,1.25329,-0.11732,2.66897,-1.42688,3.79344,0.29632,-0.08329,0.67628,-0.41007,0.9819
1059.30648,0.98872,-0.38994,2.26082,-1.75032,3.55342,0.18611,-0.17487,0.52658,-0.51979,0.8476
1062.50646,2.48613,0.92242,3.98059,-0.7059,5.35956,-0.05917,-0.4261,0.3281,-0.77418,0.69842
1066.8063,NaN,-0.28061,6.19299,-0.9317,7.47804,NaN,-0.98057,0.81777,-1.0583,1.16073
1066.90627,2.83333,1.45605,4.17073,0.21616,5.40605,-0.10632,-0.47065,0.23611,-0.79323,0.59292
1068.80618,3.38483,1.95935,4.80754,0.60334,6.1942,0.02716,-0.3505,0.41068,-0.7025,0.79474
1070.20605,3.66238,2.28852,4.95982,1.07061,6.23492,-0.03278,-0.4093,0.30969,-0.81043,0.71379
1072.10571,3.81659,2.47935,5.23765,1.23328,6.58856,-0.04293,-0.40098,0.3194,-0.73575,0.65257
1075.60585,3.918,2.52363,5.28548,1.27846,6.70281,-0.00286,-0.36709,0.36458,-0.70479,0.69887
1075.90588,3.02203,1.60787,4.41285,0.27443,5.82939,-0.13467,-0.50433,0.25159,-0.86655,0.60507
1078.90653,2.82369,1.47673,4.17554,0.18984,5.49281,-0.12516,-0.49244,0.25098,-0.86486,0.60573
1079.80673,3.13439,1.7895,4.38609,0.60939,5.73297,0.08277,-0.28409,0.43045,-0.63194,0.77392
1082.90756,3.26131,1.91901,4.4532,0.69689,5.76145,0.13862,-0.21677,0.47058,-0.5543,0.79845
1084.20762,3.25111,1.87946,4.56649,0.47132,5.81038,0.32119,-0.07918,0.73163,-0.48004,1.14749
1091.20807,3.26631,1.86969,4.6181,0.34047,5.81109,0.43123,0.00389,0.81841,-0.44074,1.19785
1092.90816,1.77723,0.27246,3.57348,-1.14573,5.28273,0.19459,-0.22127,0.64445,-0.57823,1.11069
1095.50848,1.23521,-0.15778,2.56508,-1.43721,3.92917,0.13384,-0.2224,0.49698,-0.5841,0.86877
1097.20861,2.30996,0.83311,3.70403,-0.65902,4.96043,0.41911,0.05017,0.78938,-0.31532,1.13727
1099.20862,2.54721,1.32754,3.85693,0.13524,5.23458,0.46977,0.14337,0.81434,-0.18451,1.17964
1099.50868,1.12628,-0.41739,2.75501,-1.7405,4.28907,-0.01505,-0.4159,0.47673,-0.80804,0.90048
1103.50899,NaN,-2.5016,3.75909,-3.16322,4.36083,NaN,-1.04493,0.65077,-1.25931,0.77041
1104.50915,0.76248,-0.61101,2.14046,-1.90944,3.323,-0.06982,-0.43414,0.30471,-0.77964,0.62704
1105.50931,1.22062,-0.24906,2.58171,-1.69044,3.8067,0.09162,-0.28187,0.45869,-0.6757,0.75722
1107.00955,1.69477,0.2653,3.04769,-1.14729,4.47268,0.03738,-0.3368,0.41507,-0.6988,0.77347
1109.10962,1.94818,0.55473,3.3455,-0.75386,4.74498,0.05167,-0.29825,0.43771,-0.67434,0.80138
1110.00958,2.15075,0.82665,3.48484,-0.48145,4.84432,0.03433,-0.31652,0.40764,-0.70111,0.76562
1111.1095,2.58964,1.27706,3.92756,-0.14795,5.37445,0.27436,-0.15774,0.69848,-0.57637,1.10794
1113.30973,2.76837,1.48031,4.10619,0.18229,5.46225,0.43542,0.03422,0.82465,-0.37293,1.17692
1114.20982,2.8115,1.4568,4.14051,0.11535,5.32073,0.57521,0.23068,0.92202,-0.11786,1.26002
1116.61004,2.05455,0.59872,3.48259,-0.84412,4.87619,0.58378,0.24874,0.932,-0.11099,1.28794
1120.51011,NaN,-1.67735,4.9586,-3.44701,7.02776,NaN,-0.25966,1.42692,-0.66489,1.71748
1122.11032,1.9036,0.49084,3.34082,-0.87157,4.67362,0.68865,0.3262,1.04969,-0.01784,1.43095
1124.91039,2.15476,0.78976,3.48794,-0.35909,4.63648,1.06397,0.65851,1.46392,0.23109,1.8193
1126.81055,1.62416,0.24707,2.93426,-1.19045,4.33754,0.77218,0.27482,1.34248,-0.14818,1.75099
1128.91046,NaN,-1.96398,4.47406,-3.18508,6.39826,NaN,-0.39664,1.37914,-0.62954,1.53257
1129.91049,1.38336,0.06718,2.72844,-1.43055,4.03087,0.40956,0.04159,0.7598,-0.31425,1.11419
1133.61037,1.48683,0.16037,2.84002,-1.4348,4.11835,0.39934,0.02961,0.74307,-0.32962,1.10387
1134.6104,1.32948,-0.04057,2.73239,-1.39443,4.02213,0.25196,-0.14005,0.63651,-0.47615,1.03505
1138.31078,NaN,-2.02131,4.57205,-2.84196,5.53652,NaN,-0.69929,1.05323,-0.98949,1.49485
1138.91083,0.3344,-1.10566,1.71388,-2.38117,3.01322,-0.07259,-0.44454,0.30594,-0.7903,0.65301
1144.3111,0.11559,-1.20583,1.46075,-2.53727,2.74434,-0.13947,-0.49367,0.22299,-0.82445,0.53825
