
Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.
198,1209,A,  2,H,  3,   138.0,      12.580,           26.000,             26.42,
198,1209,A,  2,H,  3,   141.0,      12.610,           25.200,             25.63,
198,1209,A,  2,H,  3,   144.0,      12.640,           25.400,             25.84,
198,1209,A,  2,H,  4,     6.0,      12.760,            7.800,              7.81,
198,1209,A,  2,H,  4,     9.0,      12.790,            6.400,              6.42,
198,1209,A,  2,H,  4,    12.0,      12.820,            6.800,              6.83,
198,1209,A,  2,H,  4,    15.0,      12.850,            7.400,              7.43,
198,1209,A,  2,H,  4,    18.0,      12.880,            9.600,              9.64,
198,1209,A,  2,H,  4,    21.0,      12.910,           11.600,             11.65,
198,1209,A,  2,H,  4,    24.0,      12.940,           13.200,             13.26,
198,1209,A,  2,H,  4,    27.0,      12.970,           16.600,             16.67,
198,1209,A,  2,H,  4,    30.0,      13.000,           19.600,             19.67,
198,1209,A,  2,H,  4,    33.0,      13.030,           24.200,             24.28,
198,1209,A,  2,H,  4,    36.0,      13.060,           28.000,             28.09,
198,1209,A,  2,H,  4,    39.0,      13.090,           29.000,             29.10,
198,1209,A,  2,H,  4,    42.0,      13.120,           29.600,             29.71,
198,1209,A,  2,H,  4,    45.0,      13.150,           31.000,             31.11,
198,1209,A,  2,H,  4,    48.0,      13.180,           34.800,             34.92,
198,1209,A,  2,H,  4,    51.0,      13.210,           33.400,             33.53,
198,1209,A,  2,H,  4,    54.0,      13.240,           16.800,             16.94,
198,1209,A,  2,H,  4,    57.0,      13.270,           12.200,             12.36,
198,1209,A,  2,H,  4,    60.0,      13.300,           14.400,             14.58,
198,1209,A,  2,H,  4,    63.0,      13.330,           16.200,             16.40,
198,1209,A,  2,H,  4,    66.0,      13.360,           15.800,             16.02,
198,1209,A,  2,H,  4,    69.0,      13.390,           14.800,             15.04,
198,1209,A,  2,H,  4,    72.0,      13.420,           16.200,             16.46,
198,1209,A,  2,H,  4,    75.0,      13.450,           18.600,             18.88,
198,1209,A,  2,H,  4,    78.0,      13.480,           19.600,             19.90,
198,1209,A,  2,H,  4,    81.0,      13.510,           17.400,             17.73,
198,1209,A,  2,H,  4,    84.0,      13.540,           14.000,             14.35,
198,1209,A,  2,H,  4,    87.0,      13.570,           12.600,             12.97,
198,1209,A,  2,H,  4,    90.0,      13.600,           14.600,             14.99,
198,1209,A,  2,H,  4,    93.0,      13.630,           16.400,             16.81,
198,1209,A,  2,H,  4,    96.0,      13.660,           17.600,             18.03,
198,1209,A,  2,H,  4,    99.0,      13.690,           19.400,             19.85,
198,1209,A,  2,H,  4,   102.0,      13.720,           24.800,             25.27,
198,1209,A,  2,H,  4,   105.0,      13.750,           35.400,             35.89,
198,1209,A,  2,H,  4,   108.0,      13.780,           34.000,             34.51,
198,1209,A,  2,H,  4,   111.0,      13.810,           28.000,             28.53,
198,1209,A,  2,H,  4,   114.0,      13.840,           27.800,             28.35,
198,1209,A,  2,H,  4,   117.0,      13.870,           32.000,             32.57,
198,1209,A,  2,H,  4,   120.0,      13.900,           38.800,             39.40,
198,1209,A,  2,H,  4,   123.0,      13.930,           46.800,             47.42,
198,1209,A,  2,H,  4,   126.0,      13.960,           44.800,             45.44,
198,1209,A,  2,H,  4,   129.0,      13.990,           38.200,             38.86,
198,1209,A,  2,H,  4,   132.0,      14.020,           38.000,             38.68,
198,1209,A,  2,H,  4,   135.0,      14.050,           40.800,             41.50,
198,1209,A,  2,H,  4,   138.0,      14.080,           47.800,             48.52,
198,1209,A,  2,H,  5,     6.0,      14.260,           15.400,             15.41,
198,1209,A,  2,H,  5,     9.0,      14.290,           13.800,             13.81,
198,1209,A,  2,H,  5,    12.0,      14.320,           14.000,             14.02,
198,1209,A,  2,H,  5,    15.0,      14.350,           15.000,             15.03,
198,1209,A,  2,H,  5,    18.0,      14.380,           16.600,             16.63,
198,1209,A,  2,H,  5,    21.0,      14.410,           16.000,             16.04,
198,1209,A,  2,H,  5,    24.0,      14.440,           14.400,             14.44,
198,1209,A,  2,H,  5,    27.0,      14.470,           16.800,             16.85,
198,1209,A,  2,H,  5,    30.0,      14.500,           20.200,             20.26,
198,1209,A,  2,H,  5,    33.0,      14.530,           14.600,             14.66,
198,1209,A,  2,H,  5,    36.0,      14.560,           11.600,             11.67,
198,1209,A,  2,H,  5,    39.0,      14.590,           11.600,             11.68,
198,1209,A,  2,H,  5,    42.0,      14.620,           13.200,             13.28,
198,1209,A,  2,H,  5,    45.0,      14.650,           16.800,             16.89,
198,1209,A,  2,H,  5,    48.0,      14.680,           23.000,             23.09,
198,1209,A,  2,H,  5,    51.0,      14.710,           34.600,             34.70,
198,1209,A,  2,H,  5,    54.0,      14.740,           47.200,             47.31,
198,1209,A,  2,H,  5,    57.0,      14.770,           61.800,             61.92,
198,1209,A,  2,H,  5,    60.0,      14.800,           70.800,             70.94,
198,1209,A,  2,H,  5,    63.0,      14.830,           48.400,             48.55,
198,1209,A,  2,H,  5,    66.0,      14.860,           23.800,             23.97,
198,1209,A,  2,H,  5,    69.0,      14.890,           17.800,             17.99,
198,1209,A,  2,H,  5,    72.0,      14.920,           16.800,             17.00,
198,1209,A,  2,H,  5,    75.0,      14.950,           16.600,             16.82,
198,1209,A,  2,H,  5,    78.0,      14.980,           16.600,             16.83,
198,1209,A,  2,H,  5,    81.0,      15.010,           16.200,             16.45,
198,1209,A,  2,H,  5,    84.0,      15.040,           16.000,             16.27,
198,1209,A,  2,H,  5,    87.0,      15.070,           18.800,             19.08,
198,1209,A,  2,H,  5,    90.0,      15.100,           19.600,             19.90,
198,1209,A,  2,H,  5,    93.0,      15.130,           21.200,             21.51,
198,1209,A,  2,H,  5,    96.0,      15.160,           18.800,             19.13,
198,1209,A,  2,H,  5,    99.0,      15.190,           19.400,             19.75,
198,1209,A,  2,H,  5,   102.0,      15.220,           24.200,             24.56,
198,1209,A,  2,H,  5,   105.0,      15.250,           26.200,             26.58,
198,1209,A,  2,H,  5,   108.0,      15.280,           28.800,             29.19,
198,1209,A,  2,H,  5,   111.0,      15.310,           29.400,             29.81,
198,1209,A,  2,H,  5,   114.0,      15.340,           31.000,             31.43,
198,1209,A,  2,H,  5,   117.0,      15.370,           30.000,             30.44,
198,1209,A,  2,H,  5,   120.0,      15.400,           33.200,             33.66,
198,1209,A,  2,H,  5,   123.0,      15.430,           36.200,             36.67,
198,1209,A,  2,H,  5,   126.0,      15.460,           21.800,             22.29,
198,1209,A,  2,H,  5,   129.0,      15.490,           14.200,             14.71,
198,1209,A,  2,H,  5,   132.0,      15.520,           11.200,             11.72,
198,1209,A,  2,H,  5,   135.0,      15.550,           14.000,             14.54,
198,1209,A,  2,H,  5,   138.0,      15.580,           20.600,             21.15,
198,1209,A,  2,H,  5,   141.0,      15.610,           27.800,             28.37,
198,1209,A,  2,H,  5,   144.0,      15.640,           23.000,             23.59,
198,1209,A,  2,H,  6,     6.0,      15.760,            6.000,              6.00,
198,1209,A,  2,H,  6,     9.0,      15.790,            5.000,              5.00,
198,1209,A,  2,H,  6,    12.0,      15.820,            5.200,              5.20,
198,1209,A,  2,H,  6,    15.0,      15.850,            5.000,              5.01,
198,1209,A,  2,H,  6,    18.0,      15.880,            6.000,              6.01,
198,1209,A,  2,H,  6,    21.0,      15.910,            7.400,              7.41,
198,1209,A,  2,H,  6,    24.0,      15.940,           11.400,             11.41,
198,1209,A,  2,H,  6,    27.0,      15.970,           11.200,             11.21,
198,1209,A,  2,H,  6,    30.0,      16.000,           11.400,             11.41,
198,1209,A,  2,H,  6,    33.0,      16.030,           13.600,             13.62,
198,1209,A,  2,H,  6,    36.0,      16.060,           14.200,             14.22,
198,1209,A,  2,H,  6,    39.0,      16.090,           14.200,             14.22,
198,1209,A,  2,H,  6,    42.0,      16.120,           13.400,             13.42,
198,1209,A,  2,H,  6,    45.0,      16.150,           14.600,             14.62,
198,1209,A,  2,H,  6,    48.0,      16.180,           14.600,             14.62,
198,1209,A,  2,H,  6,    51.0,      16.210,           15.400,             15.43,
198,1209,A,  2,H,  6,    54.0,      16.240,           17.000,             17.03,
198,1209,A,  2,H,  6,    57.0,      16.270,           18.800,             18.83,
198,1209,A,  2,H,  6,    60.0,      16.300,           22.200,             22.23,
198,1209,A,  2,H,  6,    63.0,      16.330,           28.800,             28.84,
198,1209,A,  2,H,  6,    66.0,      16.360,           42.400,             42.44,
198,1209,A,  2,H,  6,    69.0,      16.390,           74.000,             74.05,
198,1209,A,  2,H,  6,    72.0,      16.420,          131.200,            131.25,
198,1209,A,  2,H,  6,    75.0,      16.450,          102.800,            102.85,
198,1209,A,  2,H,  6,    78.0,      16.480,           41.000,             41.06,
198,1209,A,  2,H,  6,    81.0,      16.510,           26.600,             26.66,
198,1209,A,  2,H,  6,    84.0,      16.540,           26.000,             26.07,
198,1209,A,  2,H,  6,    87.0,      16.570,           34.800,             34.87,
198,1209,A,  2,H,  6,    90.0,      16.600,           28.800,             28.87,
198,1209,A,  2,H,  6,    93.0,      16.630,           15.200,             15.28,
198,1209,A,  2,H,  6,    96.0,      16.660,           13.000,             13.08,
198,1209,A,  2,H,  6,    99.0,      16.690,           12.600,             12.69,
198,1209,A,  2,H,  6,   102.0,      16.720,           11.000,             11.09,
198,1209,A,  2,H,  6,   105.0,      16.750,           10.000,             10.09,
198,1209,A,  2,H,  6,   108.0,      16.780,            8.800,              8.90,
198,1209,A,  2,H,  6,   111.0,      16.810,            8.400,              8.50,
198,1209,A,  2,H,  6,   114.0,      16.840,            9.200,              9.31,
198,1209,A,  2,H,  6,   117.0,      16.870,           10.600,             10.71,
198,1209,A,  2,H,  6,   120.0,      16.900,            9.800,              9.91,
198,1209,A,  2,H,  6,   123.0,      16.930,            9.200,              9.32,
198,1209,A,  2,H,  6,   126.0,      16.960,            8.000,              8.12,
198,1209,A,  2,H,  6,   129.0,      16.990,            7.000,              7.13,
198,1209,A,  2,H,  6,   132.0,      17.020,            8.000,              8.13,
198,1209,A,  2,H,  6,   135.0,      17.050,            9.000,              9.13,
198,1209,A,  2,H,  6,   138.0,      17.080,           10.800,             10.94,
198,1209,A,  2,H,  6,   141.0,      17.110,           13.400,             13.54,
198,1209,A,  2,H,  6,   144.0,      17.140,           15.800,             15.95,
198,1209,A,  2,H,  7,     6.0,      17.260,           30.000,             30.02,
198,1209,A,  2,H,  7,     9.0,      17.290,           36.800,             36.82,
198,1209,A,  2,H,  7,    12.0,      17.320,           37.400,             37.43,
198,1209,A,  2,H,  7,    15.0,      17.350,           32.200,             32.24,
198,1209,A,  2,H,  7,    18.0,      17.380,           24.400,             24.45,
198,1209,A,  2,H,  7,    21.0,      17.410,           19.200,             19.26,
198,1209,A,  2,H,  7,    24.0,      17.440,           16.400,             16.47,
198,1209,A,  2,H,  7,    27.0,      17.470,           14.200,             14.28,
198,1209,A,  2,H,  7,    30.0,      17.500,           13.600,             13.69,
198,1209,A,  2,H,  7,    33.0,      17.530,           14.200,             14.30,
198,1209,A,  2,H,  7,    36.0,      17.560,           14.600,             14.71,
198,1209,A,  2,H,  7,    39.0,      17.590,           15.200,             15.32,
198,1209,A,  2,H,  7,    42.0,      17.620,           16.400,             16.52,
198,1209,A,  2,H,  7,    45.0,      17.650,           17.000,             17.13,
198,1209,A,  2,H, CC,     6.0,      17.760,           10.400,             10.40,
198,1209,A,  2,H, CC,     9.0,      17.790,           10.200,             10.20,
198,1209,A,  2,H, CC,    12.0,      17.820,            8.200,              8.20,
198,1209,A,  2,H, CC,    15.0,      17.850,            7.400,              7.40,
198,1209,A,  2,H, CC,    18.0,      17.880,            7.600,              7.60,
198,1209,A,  2,H, CC,    21.0,      17.910,            7.000,              7.00,
198,1209,A,  2,H, CC,    24.0,      17.940,            7.200,              7.20,
198,1209,A,  2,H, CC,    27.0,      17.970,            7.600,              7.60,
198,1209,A,  2,H, CC,    30.0,      18.000,            3.800,              3.80,
198,1209,A,  2,H, CC,    33.0,      18.030,            0.400,              0.40,
198,1209,A,  3,H,  1,     6.0,      17.760,            9.200,              9.20,
198,1209,A,  3,H,  1,     9.0,      17.790,            7.800,              7.81,
