
Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.
198,1208,A, 33,X,  4,    65.0,     301.050,           13.000,             13.05,
198,1208,A, 33,X,  4,    70.0,     301.100,            9.000,              9.05,
198,1208,A, 33,X,  4,    75.0,     301.150,            7.800,              7.86,
198,1208,A, 33,X,  4,    80.0,     301.200,            9.400,              9.46,
198,1208,A, 33,X,  4,    85.0,     301.250,            9.600,              9.67,
198,1208,A, 33,X,  4,    90.0,     301.300,            9.200,              9.27,
198,1208,A, 33,X,  4,    95.0,     301.350,           11.000,             11.08,
198,1208,A, 33,X,  4,   100.0,     301.400,           14.600,             14.68,
198,1208,A, 33,X,  4,   105.0,     301.450,           17.200,             17.29,
198,1208,A, 33,X,  4,   110.0,     301.500,           12.000,             12.09,
198,1208,A, 33,X,  4,   115.0,     301.550,           12.200,             12.30,
198,1208,A, 33,X,  4,   120.0,     301.600,           12.000,             12.10,
198,1208,A, 33,X,  4,   125.0,     301.650,           11.400,             11.51,
198,1208,A, 33,X,  4,   130.0,     301.700,           12.000,             12.12,
198,1208,A, 33,X,  4,   135.0,     301.750,           13.400,             13.52,
198,1208,A, 33,X,  4,   140.0,     301.800,           14.800,             14.93,
198,1208,A, 33,X,  4,   145.0,     301.850,           14.800,             14.93,
198,1208,A, 33,X,  5,     5.0,     301.950,           12.800,             12.80,
198,1208,A, 33,X,  5,    10.0,     302.000,           11.800,             11.79,
198,1208,A, 33,X,  5,    15.0,     302.050,            9.800,              9.79,
198,1208,A, 33,X,  5,    20.0,     302.100,           10.000,              9.99,
198,1208,A, 33,X,  5,    25.0,     302.150,           13.000,             12.98,
198,1208,A, 33,X,  5,    30.0,     302.200,           12.400,             12.38,
198,1208,A, 33,X,  5,    35.0,     302.250,           11.000,             10.98,
198,1208,A, 33,X,  5,    40.0,     302.300,           12.400,             12.37,
198,1208,A, 33,X,  5,    45.0,     302.350,           11.800,             11.77,
198,1208,A, 33,X,  5,    50.0,     302.400,           11.400,             11.37,
198,1208,A, 33,X,  5,    55.0,     302.450,           10.800,             10.76,
198,1208,A, 33,X,  5,    60.0,     302.500,           11.400,             11.36,
198,1208,A, 33,X,  5,    65.0,     302.550,           13.200,             13.15,
198,1208,A, 33,X,  5,    70.0,     302.600,           13.400,             13.35,
198,1208,A, 33,X,  5,    75.0,     302.650,           10.800,             10.74,
198,1208,A, 33,X,  5,    80.0,     302.700,            7.600,              7.54,
198,1208,A, 33,X,  5,    85.0,     302.750,            6.800,              6.73,
198,1208,A, 33,X,  5,    90.0,     302.800,            7.400,              7.33,
198,1208,A, 33,X,  5,    95.0,     302.850,            7.600,              7.52,
198,1208,A, 33,X,  5,   100.0,     302.900,            7.400,              7.31,
198,1208,A, 33,X,  5,   105.0,     302.950,            7.600,              7.51,
198,1208,A, 33,X,  5,   110.0,     303.000,            6.400,              6.30,
198,1208,A, 33,X,  5,   115.0,     303.050,            5.600,              5.50,
198,1208,A, 33,X,  5,   120.0,     303.100,            5.800,              5.69,
198,1208,A, 33,X,  5,   125.0,     303.150,            5.400,              5.29,
198,1208,A, 33,X,  5,   130.0,     303.200,            6.800,              6.68,
198,1208,A, 33,X,  5,   135.0,     303.250,            7.800,              7.68,
198,1208,A, 33,X,  5,   140.0,     303.300,           10.400,             10.27,
198,1208,A, 33,X,  6,     5.0,     303.450,            6.000,              6.08,
198,1208,A, 33,X,  6,    10.0,     303.500,            4.600,              4.73,
198,1208,A, 33,X,  6,    15.0,     303.550,            4.800,              4.98,
198,1208,A, 33,X,  6,    20.0,     303.600,            7.800,              8.02,
198,1208,A, 33,X,  6,    25.0,     303.650,            9.400,              9.67,
198,1208,A, 33,X,  6,    30.0,     303.700,           12.600,             12.92,
198,1208,A, 33,X,  6,    35.0,     303.750,           25.600,             25.96,
198,1208,A, 33,X,  6,    40.0,     303.800,           18.000,             18.41,
198,1208,A, 33,X,  6,    45.0,     303.850,           12.200,             12.66,
198,1208,A, 33,X, CC,     5.0,     303.990,           15.800,             15.82,
198,1208,A, 33,X, CC,    10.0,     304.040,           13.000,             13.03,
198,1208,A, 33,X, CC,    15.0,     304.090,            9.200,              9.25,
198,1208,A, 33,X, CC,    20.0,     304.140,            2.200,              2.26,
198,1208,A, 34,X,  1,     5.0,     305.650,            3.000,              3.01,
198,1208,A, 34,X,  1,     7.5,     305.675,            4.000,              4.02,
198,1208,A, 34,X,  1,    10.0,     305.700,            5.000,              5.03,
198,1208,A, 34,X,  1,    12.5,     305.725,            6.000,              6.04,
198,1208,A, 34,X,  1,    15.0,     305.750,            5.800,              5.85,
198,1208,A, 34,X,  1,    17.5,     305.775,            6.000,              6.06,
198,1208,A, 34,X,  1,    20.0,     305.800,            5.400,              5.47,
198,1208,A, 34,X,  1,    22.5,     305.825,            5.400,              5.48,
198,1208,A, 34,X,  1,    25.0,     305.850,            5.400,              5.49,
198,1208,A, 34,X,  1,    27.5,     305.875,            5.200,              5.31,
198,1208,A, 34,X,  1,    30.0,     305.900,            7.000,              7.12,
198,1208,A, 34,X,  1,    32.5,     305.925,            8.800,              8.93,
198,1208,A, 34,X,  1,    35.0,     305.950,           13.400,             13.54,
198,1208,A, 34,X,  1,    37.5,     305.975,           20.000,             20.15,
198,1208,A, 34,X,  1,    40.0,     306.000,           30.600,             30.76,
198,1208,A, 34,X,  1,    42.5,     306.025,           43.600,             43.77,
198,1208,A, 34,X,  1,    45.0,     306.050,           50.200,             50.38,
198,1208,A, 34,X,  1,    47.5,     306.075,           46.600,             46.79,
198,1208,A, 34,X,  1,    50.0,     306.100,           38.600,             38.80,
198,1208,A, 34,X,  1,    52.5,     306.125,           38.000,             38.21,
198,1208,A, 34,X,  1,    55.0,     306.150,           30.800,             31.02,
198,1208,A, 34,X,  1,    57.5,     306.175,           25.200,             25.43,
198,1208,A, 34,X,  1,    60.0,     306.200,           25.600,             25.85,
198,1208,A, 34,X,  1,    62.5,     306.225,           29.000,             29.27,
198,1208,A, 34,X,  1,    65.0,     306.250,           33.000,             33.30,
198,1208,A, 34,X,  1,    67.5,     306.275,           29.400,             29.73,
198,1208,A, 34,X,  1,    70.0,     306.300,           27.600,             27.96,
198,1208,A, 34,X,  1,    72.5,     306.325,           24.000,             24.38,
198,1208,A, 34,X,  1,    75.0,     306.350,           17.600,             18.01,
198,1208,A, 34,X,  1,    77.5,     306.375,           12.200,             12.64,
198,1208,A, 34,X,  1,    80.0,     306.400,            9.200,              9.66,
198,1208,A, 34,X,  1,    82.5,     306.425,            8.400,              8.87,
198,1208,A, 34,X,  1,    85.0,     306.450,            9.200,              9.69,
198,1208,A, 34,X,  1,    87.5,     306.475,           10.200,             10.71,
198,1208,A, 34,X,  1,    90.0,     306.500,           11.000,             11.53,
198,1208,A, 34,X,  1,    92.5,     306.525,           10.200,             10.75,
198,1208,A, 34,X,  1,    95.0,     306.550,            9.000,              9.56,
198,1208,A, 34,X,  1,    97.5,     306.575,            7.400,              7.98,
198,1208,A, 34,X,  1,   100.0,     306.600,            7.000,              7.60,
198,1208,A, 34,X,  1,   102.5,     306.625,            7.000,              7.62,
198,1208,A, 34,X,  1,   105.0,     306.650,            6.400,              7.04,
198,1208,A, 34,X,  1,   107.5,     306.675,            6.600,              7.26,
198,1208,A, 34,X,  1,   110.0,     306.700,            6.800,              7.47,
198,1208,A, 34,X,  1,   112.5,     306.725,            8.000,              8.69,
198,1208,A, 34,X,  1,   115.0,     306.750,            9.600,             10.31,
198,1208,A, 34,X,  1,   117.5,     306.775,           10.200,             10.93,
198,1208,A, 34,X,  1,   120.0,     306.800,            9.600,             10.35,
198,1208,A, 34,X,  1,   122.5,     306.825,            9.000,              9.77,
198,1208,A, 34,X,  1,   125.0,     306.850,            8.200,              8.98,
198,1208,A, 34,X,  1,   127.5,     306.875,            8.400,              9.20,
198,1208,A, 34,X,  1,   130.0,     306.900,            9.200,             10.04,
198,1208,A, 34,X,  1,   132.5,     306.925,            9.800,             10.66,
198,1208,A, 34,X,  1,   135.0,     306.950,           10.200,             11.09,
198,1208,A, 34,X,  1,   137.5,     306.975,           10.200,             11.12,
198,1208,A, 34,X,  1,   140.0,     307.000,           10.200,             11.14,
198,1208,A, 34,X,  1,   142.5,     307.025,            9.600,             10.57,
198,1208,A, 34,X,  1,   145.0,     307.050,            9.200,             10.20,
198,1208,A, 34,X,  2,     5.0,     307.150,           15.000,             15.01,
198,1208,A, 34,X,  2,     7.5,     307.175,           19.400,             19.41,
198,1208,A, 34,X,  2,    10.0,     307.200,           20.600,             20.62,
198,1208,A, 34,X,  2,    12.5,     307.225,           19.600,             19.62,
198,1208,A, 34,X,  2,    15.0,     307.250,           17.200,             17.23,
198,1208,A, 34,X,  2,    17.5,     307.275,           16.600,             16.64,
198,1208,A, 34,X,  2,    20.0,     307.300,           18.800,             18.84,
198,1208,A, 34,X,  2,    22.5,     307.325,           22.600,             22.65,
198,1208,A, 34,X,  2,    25.0,     307.350,           24.200,             24.25,
198,1208,A, 34,X,  2,    27.5,     307.375,           22.800,             22.86,
198,1208,A, 34,X,  2,    30.0,     307.400,           20.600,             20.67,
198,1208,A, 34,X,  2,    32.5,     307.425,           17.400,             17.47,
198,1208,A, 34,X,  2,    35.0,     307.450,           13.600,             13.68,
198,1208,A, 34,X,  2,    37.5,     307.475,           11.000,             11.08,
198,1208,A, 34,X,  2,    40.0,     307.500,            9.000,              9.09,
198,1208,A, 34,X,  2,    42.5,     307.525,            8.200,              8.30,
198,1208,A, 34,X,  2,    45.0,     307.550,            7.600,              7.70,
198,1208,A, 34,X,  2,    47.5,     307.575,            7.800,              7.91,
198,1208,A, 34,X,  2,    50.0,     307.600,            8.400,              8.51,
198,1208,A, 34,X,  2,    52.5,     307.625,            9.200,              9.32,
198,1208,A, 34,X,  2,    55.0,     307.650,            9.400,              9.53,
198,1208,A, 34,X,  2,    57.5,     307.675,            9.200,              9.33,
198,1208,A, 34,X,  2,    60.0,     307.700,            8.800,              8.94,
198,1208,A, 34,X,  2,    62.5,     307.725,            9.000,              9.15,
198,1208,A, 34,X,  2,    65.0,     307.750,            9.000,              9.17,
198,1208,A, 34,X,  2,    67.5,     307.775,            9.600,              9.79,
198,1208,A, 34,X,  2,    70.0,     307.800,            9.800,             10.00,
198,1208,A, 34,X,  2,    72.5,     307.825,           11.000,             11.22,
198,1208,A, 34,X,  2,    75.0,     307.850,           12.000,             12.23,
198,1208,A, 34,X,  2,    77.5,     307.875,           13.200,             13.45,
198,1208,A, 34,X,  2,    80.0,     307.900,           15.200,             15.46,
198,1208,A, 34,X,  2,    82.5,     307.925,           16.200,             16.47,
198,1208,A, 34,X,  2,    85.0,     307.950,           16.800,             17.08,
198,1208,A, 34,X,  2,    87.5,     307.975,           17.000,             17.29,
198,1208,A, 34,X,  2,    90.0,     308.000,           20.400,             20.70,
198,1208,A, 34,X,  2,    92.5,     308.025,           22.400,             22.71,
198,1208,A, 34,X,  2,    95.0,     308.050,           21.400,             21.72,
198,1208,A, 34,X,  2,    97.5,     308.075,           18.800,             19.13,
198,1208,A, 34,X,  2,   100.0,     308.100,           16.200,             16.54,
198,1208,A, 34,X,  2,   102.5,     308.125,           16.600,             16.95,
198,1208,A, 34,X,  2,   105.0,     308.150,           18.200,             18.56,
198,1208,A, 34,X,  2,   107.5,     308.175,           19.600,             19.97,
198,1208,A, 34,X,  2,   110.0,     308.200,           19.400,             19.78,
198,1208,A, 34,X,  2,   112.5,     308.225,           19.400,             19.80,
198,1208,A, 34,X,  2,   115.0,     308.250,           19.600,             20.01,
198,1208,A, 34,X,  2,   117.5,     308.275,           20.600,             21.02,
198,1208,A, 34,X,  2,   120.0,     308.300,           22.000,             22.43,
198,1208,A, 34,X,  2,   122.5,     308.325,           23.600,             24.04,
198,1208,A, 34,X,  2,   125.0,     308.350,           25.000,             25.45,
198,1208,A, 34,X,  2,   127.5,     308.375,           23.000,             23.46,
198,1208,A, 34,X,  2,   130.0,     308.400,           20.400,             20.88,
198,1208,A, 34,X,  2,   132.5,     308.425,           17.400,             17.89,
198,1208,A, 34,X,  2,   135.0,     308.450,           16.000,             16.51,
198,1208,A, 34,X,  2,   137.5,     308.475,           15.200,             15.72,
198,1208,A, 34,X,  2,   140.0,     308.500,           13.200,             13.74,
198,1208,A, 34,X,  2,   142.5,     308.525,           11.800,             12.35,
198,1208,A, 34,X,  2,   145.0,     308.550,           12.000,             12.57,
198,1208,A, 34,X,  3,     5.0,     308.650,           12.800,             12.80,
198,1208,A, 34,X,  3,     7.5,     308.675,           13.000,             13.01,
198,1208,A, 34,X,  3,    10.0,     308.700,           13.200,             13.21,
198,1208,A, 34,X,  3,    12.5,     308.725,           13.800,             13.81,
198,1208,A, 34,X,  3,    15.0,     308.750,           13.600,             13.61,
198,1208,A, 34,X,  3,    17.5,     308.775,           12.400,             12.42,
198,1208,A, 34,X,  3,    20.0,     308.800,           10.800,             10.82,
198,1208,A, 34,X,  3,    22.5,     308.825,            9.800,              9.82,
198,1208,A, 34,X,  3,    25.0,     308.850,            9.400,              9.42,
198,1208,A, 34,X,  3,    27.5,     308.875,            9.200,              9.23,
198,1208,A, 34,X,  3,    30.0,     308.900,           10.400,             10.43,
198,1208,A, 34,X,  3,    32.5,     308.925,           10.800,             10.83,
198,1208,A, 34,X,  3,    35.0,     308.950,           11.400,             11.44,
198,1208,A, 34,X,  3,    37.5,     308.975,           11.000,             11.04,
198,1208,A, 34,X,  3,    40.0,     309.000,            9.400,              9.44,
198,1208,A, 34,X,  3,    42.5,     309.025,            9.400,              9.44,
198,1208,A, 34,X,  3,    45.0,     309.050,            9.200,              9.25,
198,1208,A, 34,X,  3,    47.5,     309.075,            9.000,              9.05,
198,1208,A, 34,X,  3,    50.0,     309.100,            8.800,              8.85,
198,1208,A, 34,X,  3,    52.5,     309.125,            8.000,              8.05,
198,1208,A, 34,X,  3,    55.0,     309.150,            7.400,              7.46,
198,1208,A, 34,X,  3,    57.5,     309.175,            7.800,              7.86,
198,1208,A, 34,X,  3,    60.0,     309.200,            9.200,              9.26,
198,1208,A, 34,X,  3,    62.5,     309.225,            9.400,              9.47,
198,1208,A, 34,X,  3,    65.0,     309.250,           10.000,             10.08,
198,1208,A, 34,X,  3,    67.5,     309.275,           11.200,             11.28,
198,1208,A, 34,X,  3,    70.0,     309.300,           11.400,             11.49,
198,1208,A, 34,X,  3,    72.5,     309.325,           10.200,             10.30,
198,1208,A, 34,X,  3,    75.0,     309.350,            9.600,              9.70,
198,1208,A, 34,X,  3,    77.5,     309.375,            9.800,              9.91,
198,1208,A, 34,X,  3,    80.0,     309.400,           10.200,             10.32,
198,1208,A, 34,X,  3,    82.5,     309.425,           10.600,             10.73,
198,1208,A, 34,X,  3,    85.0,     309.450,           10.800,             10.93,
198,1208,A, 34,X,  3,    87.5,     309.475,           15.800,             15.94,
198,1208,A, 34,X,  3,    90.0,     309.500,           25.800,             25.95,
198,1208,A, 34,X,  3,    92.5,     309.525,           34.000,             34.15,
198,1208,A, 34,X,  3,    95.0,     309.550,           36.200,             36.36,
198,1208,A, 34,X,  3,    97.5,     309.575,           34.000,             34.17,
198,1208,A, 34,X,  3,   100.0,     309.600,           27.600,             27.77,
198,1208,A, 34,X,  3,   102.5,     309.625,           20.600,             20.78,
198,1208,A, 34,X,  3,   105.0,     309.650,           13.000,             13.19,
198,1208,A, 34,X,  3,   107.5,     309.675,           10.800,             10.99,
198,1208,A, 34,X,  3,   110.0,     309.700,            8.800,              9.00,
198,1208,A, 34,X,  3,   112.5,     309.725,            9.400,              9.61,
198,1208,A, 34,X,  3,   115.0,     309.750,            9.600,              9.81,
198,1208,A, 34,X,  3,   117.5,     309.775,           11.600,             11.82,
198,1208,A, 34,X,  3,   120.0,     309.800,           13.800,             14.03,
198,1208,A, 34,X,  3,   122.5,     309.825,           16.200,             16.44,
198,1208,A, 34,X,  3,   125.0,     309.850,           18.600,             18.84,
198,1208,A, 34,X,  3,   127.5,     309.875,           20.800,             21.05,
198,1208,A, 34,X,  3,   130.0,     309.900,           24.200,             24.46,
198,1208,A, 34,X,  3,   132.5,     309.925,           30.400,             30.66,
198,1208,A, 34,X,  3,   135.0,     309.950,           35.400,             35.67,
198,1208,A, 34,X,  3,   137.5,     309.975,           37.800,             38.08,
198,1208,A, 34,X,  3,   140.0,     310.000,           41.000,             41.28,
198,1208,A, 34,X,  3,   142.5,     310.025,           42.800,             43.09,
198,1208,A, 34,X,  3,   145.0,     310.050,           40.200,             40.50,
198,1208,A, 34,X,  4,     5.0,     310.150,           26.800,             26.80,
198,1208,A, 34,X,  4,     7.5,     310.175,           26.800,             26.81,
198,1208,A, 34,X,  4,    10.0,     310.200,           26.600,             26.61,
198,1208,A, 34,X,  4,    12.5,     310.225,           31.600,             31.61,
198,1208,A, 34,X,  4,    15.0,     310.250,           41.200,             41.22,
198,1208,A, 34,X,  4,    17.5,     310.275,           46.000,             46.02,
198,1208,A, 34,X,  4,    20.0,     310.300,           46.000,             46.02,
198,1208,A, 34,X,  4,    22.5,     310.325,           41.800,             41.82,
198,1208,A, 34,X,  4,    25.0,     310.350,           37.200,             37.23,
198,1208,A, 34,X,  4,    27.5,     310.375,           32.400,             32.43,
198,1208,A, 34,X,  4,    30.0,     310.400,           30.000,             30.03,
198,1208,A, 34,X,  4,    32.5,     310.425,           34.000,             34.04,
198,1208,A, 34,X,  4,    35.0,     310.450,           36.400,             36.44,
198,1208,A, 34,X,  4,    37.5,     310.475,           35.800,             35.84,
198,1208,A, 34,X,  4,    40.0,     310.500,           33.800,             33.84,
198,1208,A, 34,X,  4,    42.5,     310.525,           31.800,             31.85,
198,1208,A, 34,X,  4,    45.0,     310.550,           28.600,             28.65,
198,1208,A, 34,X,  4,    47.5,     310.575,           26.600,             26.65,
198,1208,A, 34,X,  4,    50.0,     310.600,           26.600,             26.66,
198,1208,A, 34,X,  4,    52.5,     310.625,           26.600,             26.66,
198,1208,A, 34,X,  4,    55.0,     310.650,           27.600,             27.66,
198,1208,A, 34,X,  4,    57.5,     310.675,           30.800,             30.87,
198,1208,A, 34,X,  4,    60.0,     310.700,           34.000,             34.07,
198,1208,A, 34,X,  4,    62.5,     310.725,           35.600,             35.68,
198,1208,A, 34,X,  4,    65.0,     310.750,           36.000,             36.09,
198,1208,A, 34,X,  4,    67.5,     310.775,           36.000,             36.09,
198,1208,A, 34,X,  4,    70.0,     310.800,           35.200,             35.30,
198,1208,A, 34,X,  4,    72.5,     310.825,           35.400,             35.51,
198,1208,A, 34,X,  4,    75.0,     310.850,           35.400,             35.52,
198,1208,A, 34,X,  4,    77.5,     310.875,           37.200,             37.32,
198,1208,A, 34,X,  4,    80.0,     310.900,           37.600,             37.73,
198,1208,A, 34,X,  4,    82.5,     310.925,           34.600,             34.74,
198,1208,A, 34,X,  4,    85.0,     310.950,           31.400,             31.54,
198,1208,A, 34,X,  4,    87.5,     310.975,           30.000,             30.15,
198,1208,A, 34,X,  4,    90.0,     311.000,           30.000,             30.15,
198,1208,A, 34,X,  4,    92.5,     311.025,           31.000,             31.16,
198,1208,A, 34,X,  4,    95.0,     311.050,           35.000,             35.16,
198,1208,A, 34,X,  4,    97.5,     311.075,           39.600,             39.77,
198,1208,A, 34,X,  4,   100.0,     311.100,           39.000,             39.17,
198,1208,A, 34,X,  4,   102.5,     311.125,           36.600,             36.78,
198,1208,A, 34,X,  4,   105.0,     311.150,           33.200,             33.38,
198,1208,A, 34,X,  4,   107.5,     311.175,           28.800,             28.99,
198,1208,A, 34,X,  4,   110.0,     311.200,           26.600,             26.79,
198,1208,A, 34,X,  4,   112.5,     311.225,           24.800,             25.00,
198,1208,A, 34,X,  4,   115.0,     311.250,           24.400,             24.60,
198,1208,A, 34,X,  4,   117.5,     311.275,           25.200,             25.41,
198,1208,A, 34,X,  4,   120.0,     311.300,           29.200,             29.41,
198,1208,A, 34,X,  4,   122.5,     311.325,           33.000,             33.22,
198,1208,A, 34,X,  4,   125.0,     311.350,           38.200,             38.42,
198,1208,A, 34,X,  4,   127.5,     311.375,           41.000,             41.23,
198,1208,A, 34,X,  4,   130.0,     311.400,           42.800,             43.04,
198,1208,A, 34,X,  4,   132.5,     311.425,           43.800,             44.05,
198,1208,A, 34,X,  4,   135.0,     311.450,           44.000,             44.25,
198,1208,A, 34,X,  4,   137.5,     311.475,           44.600,             44.86,
198,1208,A, 34,X,  4,   140.0,     311.500,           45.000,             45.27,
198,1208,A, 34,X,  4,   142.5,     311.525,           45.000,             45.28,
198,1208,A, 34,X,  4,   145.0,     311.550,           45.200,             45.48,
198,1208,A, 34,X,  5,     5.0,     311.650,           39.800,             39.80,
198,1208,A, 34,X,  5,     7.5,     311.675,           41.600,             41.60,
198,1208,A, 34,X,  5,    10.0,     311.700,           42.600,             42.60,
198,1208,A, 34,X,  5,    12.5,     311.725,           42.000,             42.00,
198,1208,A, 34,X,  5,    15.0,     311.750,           39.400,             39.40,
198,1208,A, 34,X,  5,    17.5,     311.775,           39.200,             39.20,
198,1208,A, 34,X,  5,    20.0,     311.800,           39.800,             39.80,
198,1208,A, 34,X,  5,    22.5,     311.825,           39.400,             39.40,
198,1208,A, 34,X,  5,    25.0,     311.850,           38.800,             38.80,
198,1208,A, 34,X,  5,    27.5,     311.875,           40.600,             40.60,
198,1208,A, 34,X,  5,    30.0,     311.900,           41.800,             41.80,
198,1208,A, 34,X,  5,    32.5,     311.925,           45.400,             45.40,
198,1208,A, 34,X,  5,    35.0,     311.950,           49.000,             49.00,
198,1208,A, 34,X,  5,    37.5,     311.975,           54.000,             54.00,
198,1208,A, 34,X,  5,    40.0,     312.000,           58.800,             58.80,
198,1208,A, 34,X,  5,    42.5,     312.025,           60.400,             60.40,
198,1208,A, 34,X,  5,    45.0,     312.050,           61.600,             61.60,
198,1208,A, 34,X,  5,    47.5,     312.075,           65.200,             65.20,
198,1208,A, 34,X,  5,    50.0,     312.100,           64.000,             64.00,
198,1208,A, 34,X,  5,    52.5,     312.125,           61.600,             61.60,
198,1208,A, 34,X,  5,    55.0,     312.150,           61.000,             61.00,
198,1208,A, 34,X,  5,    57.5,     312.175,           57.800,             57.80,
198,1208,A, 34,X,  5,    60.0,     312.200,           56.600,             56.60,
198,1208,A, 34,X,  5,    62.5,     312.225,           57.800,             57.80,
198,1208,A, 34,X,  5,    65.0,     312.250,           59.200,             59.20,
198,1208,A, 34,X,  5,    67.5,     312.275,           62.000,             62.00,
198,1208,A, 34,X,  5,    70.0,     312.300,           66.800,             66.80,
198,1208,A, 34,X,  5,    72.5,     312.325,           74.200,             74.20,
198,1208,A, 34,X,  5,    75.0,     312.350,           82.600,             82.60,
198,1208,A, 34,X,  5,    77.5,     312.375,           88.400,             88.40,
198,1208,A, 34,X,  5,    80.0,     312.400,           91.600,             91.60,
198,1208,A, 34,X,  5,    82.5,     312.425,           90.000,             90.00,
198,1208,A, 34,X,  5,    85.0,     312.450,           88.400,             88.40,
198,1208,A, 34,X,  5,    87.5,     312.475,           84.600,             84.60,
198,1208,A, 34,X,  5,    90.0,     312.500,           80.400,             80.40,
198,1208,A, 34,X,  5,    92.5,     312.525,           78.800,             78.80,
198,1208,A, 34,X,  5,    95.0,     312.550,           84.000,             84.00,
198,1208,A, 34,X,  5,    97.5,     312.575,           90.000,             90.00,
198,1208,A, 34,X,  5,   100.0,     312.600,           95.600,             95.60,
198,1208,A, 34,X,  5,   102.5,     312.625,           97.000,             97.00,
198,1208,A, 34,X,  5,   105.0,     312.650,           90.400,             90.40,
198,1208,A, 34,X,  5,   107.5,     312.675,           83.600,             83.60,
198,1208,A, 34,X,  5,   110.0,     312.700,           80.200,             80.20,
198,1208,A, 34,X,  5,   112.5,     312.725,           76.000,             76.00,
198,1208,A, 34,X,  5,   115.0,     312.750,           70.400,             70.40,
198,1208,A, 34,X,  5,   117.5,     312.775,           69.200,             69.20,
198,1208,A, 34,X,  5,   120.0,     312.800,           71.800,             71.80,
198,1208,A, 34,X,  5,   122.5,     312.825,           74.000,             74.00,
198,1208,A, 34,X,  5,   125.0,     312.850,           74.200,             74.20,
198,1208,A, 34,X,  5,   127.5,     312.875,           74.000,             74.00,
198,1208,A, 34,X,  5,   130.0,     312.900,           76.800,             76.80,
198,1208,A, 34,X,  5,   132.5,     312.925,           81.400,             81.40,
198,1208,A, 34,X,  5,   135.0,     312.950,           84.400,             84.40,
198,1208,A, 34,X,  5,   137.5,     312.975,           79.000,             79.00,
198,1208,A, 34,X,  5,   140.0,     313.000,           71.200,             71.20,
198,1208,A, 34,X,  5,   142.5,     313.025,           63.000,             63.00,
198,1208,A, 34,X,  5,   145.0,     313.050,           59.000,             59.00,
198,1208,A, 34,X,  6,     5.0,     313.150,           66.200,             66.20,
198,1208,A, 34,X,  6,     7.5,     313.175,           69.600,             69.60,
198,1208,A, 34,X,  6,    10.0,     313.200,           72.000,             72.00,
198,1208,A, 34,X,  6,    12.5,     313.225,           71.600,             71.60,
198,1208,A, 34,X,  6,    15.0,     313.250,           67.800,             67.80,
198,1208,A, 34,X,  6,    17.5,     313.275,           59.600,             59.60,
198,1208,A, 34,X,  6,    20.0,     313.300,           51.400,             51.40,
198,1208,A, 34,X,  6,    22.5,     313.325,           47.800,             47.80,
198,1208,A, 34,X,  6,    25.0,     313.350,           48.800,             48.80,
198,1208,A, 34,X,  6,    27.5,     313.375,           53.200,             53.20,
198,1208,A, 34,X,  6,    30.0,     313.400,           55.400,             55.40,
198,1208,A, 34,X,  6,    32.5,     313.425,           57.600,             57.60,
198,1208,A, 34,X,  6,    35.0,     313.450,           62.200,             62.20,
198,1208,A, 34,X,  6,    37.5,     313.475,           65.000,             65.00,
198,1208,A, 34,X,  6,    40.0,     313.500,           65.000,             65.00,
198,1208,A, 34,X,  6,    42.5,     313.525,           64.400,             64.40,
198,1208,A, 34,X,  6,    45.0,     313.550,           61.800,             61.80,
198,1208,A, 34,X,  6,    47.5,     313.575,           59.000,             59.00,
198,1208,A, 34,X,  6,    50.0,     313.600,           55.600,             55.60,
198,1208,A, 34,X,  6,    52.5,     313.625,           51.600,             51.60,
198,1208,A, 34,X,  6,    55.0,     313.650,           48.400,             48.40,
198,1208,A, 34,X,  6,    57.5,     313.675,           43.800,             43.80,
198,1208,A, 34,X,  6,    60.0,     313.700,           40.800,             40.80,
198,1208,A, 34,X,  6,    62.5,     313.725,           36.800,             36.80,
198,1208,A, 34,X,  6,    65.0,     313.750,           32.000,             32.00,
198,1208,A, 34,X,  6,    67.5,     313.775,           33.800,             33.80,
198,1208,A, 34,X,  6,    70.0,     313.800,           37.600,             37.60,
198,1208,A, 34,X,  6,    72.5,     313.825,           42.000,             42.00,
198,1208,A, 34,X,  6,    75.0,     313.850,           44.000,             44.00,
198,1208,A, 34,X,  6,    77.5,     313.875,           41.800,             41.80,
198,1208,A, 34,X,  6,    80.0,     313.900,           41.800,             41.80,
198,1208,A, 34,X, CC,     5.0,     314.010,            3.600,              3.67,
198,1208,A, 34,X, CC,     7.5,     314.035,           13.800,             13.90,
198,1208,A, 34,X, CC,    10.0,     314.060,           24.000,             24.13,
198,1208,A, 34,X, CC,    12.5,     314.085,           22.800,             22.97,
198,1208,A, 34,X, CC,    15.0,     314.110,           18.400,             18.60,
198,1208,A, 34,X, CC,    17.5,     314.135,           18.000,             18.24,
198,1208,A, 34,X, CC,    20.0,     314.160,           16.600,             16.87,
198,1208,A, 35,X,  1,     5.0,     315.350,           12.400,             12.40,
198,1208,A, 35,X,  1,     7.5,     315.375,           18.800,             18.81,
198,1208,A, 35,X,  1,    10.0,     315.400,           24.600,             24.61,
198,1208,A, 35,X,  1,    12.5,     315.425,           21.600,             21.61,
198,1208,A, 35,X,  1,    15.0,     315.450,           20.400,             20.41,
198,1208,A, 35,X,  1,    17.5,     315.475,           20.600,             20.62,
