d13C,d13C_corr,d18O,d18O_corr,type,mcd,age_ka,Comment
0.62,0.62,3.15,3.79,CWUE,41.622,1323.12,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.44,0.44,3.45,4.09,CWUE,41.671,1323.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.58,0.58,3.32,3.96,CWUE,41.7199,1324.84,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.57,0.57,3.08,3.72,CWUE,41.7689,1325.7,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.49,0.49,3.41,4.05,CWUE,41.8179,1326.56,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.07,0.07,3.33,3.97,CWUE,41.9158,1328.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.12,-0.12,2.98,3.62,CWUE,41.9648,1331.29,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.19,-0.19,3.42,4.06,CWUE,42.0138,1333.78,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.63,0.63,2.58,3.22,CWUE,42.1607,1341.25,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.77,0.77,2.68,3.32,CWUE,42.2097,1343.74,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.62,0.62,2.95,3.59,CWUE,42.2586,1346.23,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.72,0.72,2.99,3.63,CWUE,42.3076,1348.71,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.7,0.7,2.91,3.55,CWUE,42.3566,1351.2,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,2.64,3.28,CWUE,42.4055,1353.69,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.9,0.9,2.63,3.27,CWUE,42.4545,1356.18,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.53,0.53,2.36,3,CWUE,42.5525,1360.23,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.52,3.16,CWUE,42.6504,1363.05,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.58,0.58,2.9,3.54,CWUE,42.8044,1367.49,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.03,1.03,2.85,3.49,CWUE,42.8561,1368.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.69,0.69,2.99,3.63,CWUE,42.9594,1371.96,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.36,0.36,3.28,3.92,CWUE,43.1145,1376.44,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.49,0.49,3.3,3.94,CWUE,43.1662,1377.93,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.51,0.51,3.4,4.04,CWUE,43.2179,1379.42,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.69,0.69,3.43,4.07,CWUE,43.2696,1380.91,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.17,0.17,3.13,3.77,CWUE,43.3212,1382.4,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.85,0.85,3.3,3.94,CWUE,43.3729,1383.89,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.73,0.73,3.34,3.98,CWUE,43.4246,1385.38,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,3.1,3.74,CWUE,43.4763,1386.87,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.73,0.73,2.98,3.62,CWUE,43.528,1388.36,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.73,0.73,2.41,3.05,CWUE,43.6304,1391.63,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.12,1.12,3.01,3.65,CWUE,43.681,1393.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.01,1.01,2.98,3.62,CWUE,43.7316,1394.92,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.04,1.04,2.85,3.49,CWUE,43.7821,1396.57,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.95,0.95,2.84,3.48,CWUE,43.8327,1398.22,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.12,1.12,3.98,4.62,CWUE,43.874,1399.57,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.01,1.01,2.51,3.15,CWUE,43.9338,1401.52,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.92,0.92,2.72,3.36,CWUE,43.9944,1403.5,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.74,0.74,2.06,2.7,CWUE,44.0253,1404.51,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.87,0.87,2.95,3.59,CWUE,44.0956,1406.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.87,0.87,3.4,4.04,CWUE,44.1967,1410.1,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.28,0.28,3.62,4.26,CWUE,44.2978,1413.4,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.63,0.63,3.22,3.86,CWUE,44.3989,1416.7,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.09,0.09,2.86,3.5,CWUE,44.6014,1423.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.43,0.43,3.1,3.74,CWUE,44.7029,1427.97,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.12,1.12,2.7,3.34,CWUE,44.8043,1431.95,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.78,0.78,1.9,2.54,CWUE,44.9057,1435.94,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,2.52,3.16,CWUE,45.0071,1439.92,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.2,0.2,3.45,4.09,CWUE,45.4665,1454.09,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.7,0.7,3.51,4.15,CWUE,45.5948,1457.9,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.01,1.01,2.95,3.59,CWUE,45.8482,1465.69,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.02,1.02,2.3,2.94,CWUE,45.9686,1469.92,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.25,1.25,2.75,3.39,CWUE,46.0891,1474.14,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.13,1.13,2.77,3.41,CKULL,46.2095,1478.37,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.07,1.07,2.69,3.33,CKULL,46.33,1482.6,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.9,0.9,3.58,4.22,CWUE,46.808,1503.47,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.53,0.53,2.44,3.08,CWUE,46.9278,1506.4,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.19,1.19,3.18,3.68,CSPP,47.2872,1514.38,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.33,1.33,3,3.64,CWUE,47.407,1517.04,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.16,1.16,2.79,3.43,CWUE,47.5268,1519.71,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.92,0.92,3.05,3.69,CWUE,47.6466,1522.37,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.93,0.93,3.06,3.7,CWUE,47.7664,1525.03,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.57,0.57,3.76,4.26,CSPP,48.0061,1530.36,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.77,0.77,3.2,3.7,CSPP,48.1265,1533.03,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.43,0.43,2.14,2.78,CWUE,48.2469,1535.71,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,2.5,3.14,CWUE,48.4878,1543.59,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.79,0.79,3.17,3.67,CSPP,48.605,1547.46,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
