d13C,d13C_corr,d18O,d18O_corr,type,mcd,age_ka,Comment
0.05,0.05,3.69,4.33,CWUE,78.5568,2519.74,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.01,0.01,3.68,4.32,CWUE,78.6464,2522.49,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.09,-0.09,3.42,4.06,CWUE,78.6554,2522.76,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.21,0.21,3.42,4.06,CWUE,78.745,2525.51,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.37,0.37,3.55,4.19,CWUE,78.8363,2528.32,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.03,0.03,3.15,3.79,CWUE,78.9276,2531.12,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.38,0.38,3.25,3.89,CWUE,79.0189,2533.92,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.67,0.67,3.09,3.73,CKULL,79.1102,2536.72,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.86,0.86,2.56,3.2,CKULL,79.4931,2548.13,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.85,0.85,2.7,3.34,CKULL,79.6004,2551.1,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.82,0.82,2.95,3.59,CKULL,79.9224,2560.01,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.84,0.84,2.92,3.56,CKULL,80.0297,2562.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.72,0.72,2.84,3.34,CSPP,80.137,2565.95,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.79,0.79,2.77,3.27,CSPP,80.2444,2568.92,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.65,0.65,2.86,3.5,CKULL,80.3517,2571.89,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.84,0.84,2.5,3,CSPP,80.4502,2574.61,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.8,0.8,2.59,3.09,CSPP,80.5398,2577.09,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.08,1.08,2.59,3.09,CSPP,80.6293,2579.57,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.38,0.38,2.17,2.81,CWUE,80.7188,2582.05,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.13,3.13,OUMB,80.8907,2586.8,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.75,0.75,2.61,3.25,CWUE,80.9973,2589.75,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.74,,PMURR,81.1039,2592.7,no correction
-0.5,0.4,3.66,3.66,UVIG,81.2105,2595.65,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.81,0.09,3.42,3.42,UVIG,81.4237,2601.55,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.46,0.44,3.8,3.8,UVIG,81.5303,2605.06,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.13,0.77,3.77,3.77,UVIG,81.6369,2608.66,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.08,0.98,3.67,3.67,UVIG,81.7435,2612.27,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
1.04,1.04,2.58,3.22,CWUE,81.8594,2616.2,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.66,0.66,2.41,3.05,CWUE,81.9781,2620.21,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.59,-0.59,2.17,2.81,CWUE,82.1068,2624.47,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.05,1.05,2.4,3.04,CWUE,82.2366,2628.14,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.57,0.57,2.2,2.84,CWUE,82.3664,2631.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.67,0.67,2.75,3.39,CWUE,82.4962,2635.47,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.64,0.64,2.44,3.08,CWUE,82.6259,2639.13,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.75,,PMURR,82.7287,2642.03,no correction
-0.29,0.61,3.58,3.58,UVIG,82.8287,2644.86,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.68,0.68,2.98,3.62,CWUE,82.9335,2647.82,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.79,0.79,3.25,3.89,CWUE,83.0483,2650.77,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.8,0.8,2.63,3.27,CWUE,83.1631,2653.7,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.01,0.89,3.64,3.64,UVIG,83.3225,2657.77,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.87,2.87,OUMB,83.5085,2662.53,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.98,0.98,2.06,2.7,CWUE,83.6454,2666.03,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.1,1,2.7,2.7,UVIG,83.7501,2668.7,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.9,2.9,OUMB,83.9596,2674.06,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.16,1.06,3,3,UVIG,84.0643,2676.73,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.86,2.86,OUMB,84.1691,2679.41,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.06,0.96,3.11,3.11,UVIG,84.2738,2682.09,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.11,0.79,3.79,3.79,UVIG,84.3786,2684.76,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,3.75,,PMURR,84.4833,2687.44,no correction
-0.29,0.61,4.01,4.01,UVIG,84.588,2690.12,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.28,0.62,3.95,3.95,UVIG,84.6928,2692.79,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,3.71,,PMURR,84.7975,2695.47,no correction
,,3.68,,PMURR,84.9125,2698.41,no correction
-0.17,0.73,3.63,3.63,UVIG,85.1648,2704.86,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.43,0.47,3.75,3.75,UVIG,85.2664,2707.45,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.3,0.6,3.86,3.86,UVIG,85.3619,2709.89,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,3.85,3.85,OUMB,85.4575,2712.34,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
-0.39,0.51,3.92,3.92,UVIG,85.553,2714.78,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.09,0.09,2.49,3.13,CWUE,85.6485,2717.28,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.17,0.73,3.78,3.78,UVIG,85.744,2720.4,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.27,0.63,3.72,3.72,UVIG,85.8396,2723.52,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.24,0.66,3.77,3.77,UVIG,85.9351,2726.64,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.71,0.71,2.73,3.37,CKULL,86.0306,2729.76,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
-0.16,0.74,3.05,3.05,UVIG,86.1261,2732.87,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.66,0.66,2.47,3.11,CWUE,86.2239,2736.07,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.35,2.99,CWUE,86.3238,2739.33,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.01,1.01,2.26,2.9,CWUE,86.4237,2742.59,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.93,0.93,2.03,2.67,CWUE,86.4737,2744.22,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.99,0.99,2.15,2.79,CWUE,86.5736,2747.48,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,2.22,2.86,CWUE,86.6735,2750.75,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.04,1.04,2.36,3,CWUE,86.7734,2754.01,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.84,0.84,2.25,2.89,CWUE,86.8733,2757.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.78,0.78,2.56,3.2,CWUE,86.9732,2760.53,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.43,0.43,2.58,3.22,CWUE,87.0731,2763.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.8,0.8,2.61,3.25,CWUE,87.173,2767.21,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.72,0.72,2.43,3.07,CWUE,87.2463,2769.78,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.25,2.89,CWUE,87.3193,2772.35,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.77,2.77,OUMB,87.3924,2774.91,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1.1,1.1,2.39,3.03,CWUE,87.4654,2777.47,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.01,1.01,2.32,2.96,CWUE,87.5511,2780.48,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.24,2.88,CWUE,87.64,2783.6,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.73,0.73,2.32,2.96,CWUE,87.8995,2793.28,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.78,0.78,2.5,3.14,CWUE,87.9645,2795.73,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.6,0.6,2.8,3.44,CWUE,88.0295,2798.18,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.58,3.58,OUMB,88.0945,2800.63,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,3.78,3.78,OUMB,88.1595,2803.08,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,3.72,3.72,OUMB,88.2259,2805.58,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,3.63,3.63,OUMB,88.3025,2808.64,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.16,0.16,2.78,3.42,CWUE,88.379,2812.54,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.88,0.88,2.67,3.31,CWUE,88.4555,2816.45,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.02,-0.02,2.53,3.17,CWUE,88.532,2820.36,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.23,0.23,2.28,2.92,CWUE,88.6085,2824.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.36,3,CWUE,88.6851,2828.17,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.84,0.84,2.44,3.08,CWUE,88.7616,2832.05,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.61,0.61,2.4,3.04,CWUE,88.8381,2834.34,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.17,0.17,2.32,2.96,CWUE,88.9146,2836.64,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.31,,PMURR,88.9956,2839.07,no correction
0.95,0.95,2.61,3.25,CWUE,89.0796,2841.59,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.65,0.65,2.53,3.17,CWUE,89.1636,2844.11,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.33,0.33,2.45,3.09,CWUE,89.2476,2846.63,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.01,1.01,2.8,3.44,CWUE,89.3317,2849.15,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.99,0.99,2.63,3.27,CWUE,89.4157,2851.67,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.38,3.38,OUMB,89.4997,2854.59,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1,1,2.31,2.95,CWUE,89.5837,2857.95,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.96,0.96,2.42,3.06,CWUE,89.6678,2861.31,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.38,3.02,CWUE,89.8358,2868.03,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.23,1.23,2.58,3.22,CWUE,89.9198,2871.39,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.55,3.19,CWUE,90.0213,2875,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.06,0.84,3.43,3.43,UVIG,90.1283,2878.48,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.06,0.84,3.42,3.42,UVIG,90.2353,2881.96,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.01,0.89,3.35,3.35,UVIG,90.3424,2885.45,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.07,0.83,3.23,3.23,UVIG,90.4494,2888.87,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.65,0.65,2.44,3.08,CWUE,90.6634,2895.61,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.07,3.07,OUMB,90.7704,2898.98,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,3.06,,PMURR,90.8774,2902.34,no correction
,,3.16,,PMURR,90.9844,2905.81,no correction
1.03,1.03,2.72,3.36,CWUE,91.0914,2909.38,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.1,3.1,OUMB,91.1971,2912.9,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.58,0.58,1.91,2.55,CWUE,91.2825,2915.75,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.07,3.07,GORB,91.3679,2918.6,Inferred from correction for Gyroidina spp: d18O adjusted by +0.00 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
,,2.42,3.06,CWUE,91.4533,2921.44,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.05,3.05,OUMB,91.5387,2924.31,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
-0.31,0.59,3.42,3.42,UVIG,91.6241,2927.34,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.31,0.59,3.31,3.31,UVIG,91.7095,2930.37,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.36,0.54,3.32,3.32,UVIG,91.7949,2933.4,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.09,0.81,3.28,3.28,UVIG,91.8847,2936.59,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.88,2.88,OUMB,91.9755,2939.81,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.53,2.53,OUMB,92.0664,2943.03,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.63,0.63,2.2,2.84,CWUE,92.163,2946.45,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.66,2.66,OUMB,92.3831,2954.01,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.97,0.97,2.21,2.85,CWUE,92.488,2957.62,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.13,3.13,OUMB,92.5737,2960.57,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.73,0.73,1.82,2.46,CWUE,92.6594,2963.51,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.93,2.93,OUMB,92.7451,2966.46,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,3.15,3.15,OUMB,92.8309,2969.66,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,3.3,3.3,OUMB,92.9166,2973.16,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.62,0.62,2.38,3.02,CKULL,93.0023,2976.65,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
-0.42,0.48,3.29,3.29,UVIG,93.0957,2980.66,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.65,3.29,CKULL,93.1937,2985.21,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
-0.22,0.68,2.85,2.85,UVIG,93.2917,2989.76,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.4,0.4,2.13,2.77,CWUE,93.3897,2993.63,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.18,,PMURR,93.4877,2996.84,no correction
,,3.39,3.39,GORB,93.8265,3007.92,Inferred from correction for Gyroidina spp: d18O adjusted by +0.00 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
-0.05,0.85,3.32,3.32,UVIG,93.9131,3010.76,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,3.34,3.34,OUMB,93.9997,3013.59,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.54,0.54,2.85,3.49,CWUE,94.0863,3016.43,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.76,0.76,2.68,3.32,CWUE,94.2595,3022.09,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.29,0.61,3.36,3.36,UVIG,94.3461,3024.93,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.82,0.82,2.72,3.36,CWUE,94.4364,3027.88,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.51,0.51,2.48,3.12,CWUE,94.5446,3031.29,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.26,0.26,2.29,2.93,CWUE,94.6529,3034.69,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.86,0.86,1.83,2.47,CWUE,94.7611,3038.09,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.83,0.83,2.5,3.14,CWUE,94.8694,3041.49,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.79,0.79,2.37,3.01,CWUE,94.9776,3044.9,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.39,0.39,2.51,3.15,CWUE,95.0859,3048.3,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.71,0.71,2.64,3.28,CWUE,95.1927,3051.45,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.84,0.84,2.51,3.15,CWUE,95.2981,3054.35,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.16,0.74,2.88,2.88,UVIG,95.4035,3057.25,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.79,0.79,2.36,3,CWUE,95.5089,3060.14,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.95,0.95,2.34,2.98,CWUE,95.6143,3063.04,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.9,0.9,2.18,2.82,CWUE,95.7197,3065.94,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.08,0.82,2.93,2.93,UVIG,95.8251,3068.84,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
1.15,1.15,2.25,2.89,CWUE,95.9344,3071.85,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.09,1.09,2.27,2.91,CWUE,96.0483,3075.97,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.1,1,2.85,2.85,UVIG,96.1622,3080.15,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.37,1.27,3.02,3.02,UVIG,96.2761,3084.2,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
1.08,1.08,2.24,2.88,CWUE,96.3901,3088,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.23,0.23,2.19,2.83,CWUE,96.504,3091.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.07,0.83,2.87,2.87,UVIG,96.6179,3095.6,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
1.05,1.05,2.28,2.92,CWUE,96.7318,3099.39,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.92,0.92,2.18,2.82,CWUE,96.8457,3103.19,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.26,2.9,CWUE,96.9596,3106.99,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.95,0.95,2.15,2.79,CWUE,96.9824,3107.75,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.96,0.96,2.26,2.9,CWUE,97.0735,3110.78,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.96,0.96,2.31,2.95,CWUE,97.0735,3110.78,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.11,0.79,3.04,3.04,UVIG,97.1647,3113.82,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.85,0.85,2.32,2.96,CWUE,97.1761,3114.2,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,2.36,3,CWUE,97.233,3116.1,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.49,0.49,2.33,2.97,CWUE,97.29,3118,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.72,0.72,2.39,3.03,CWUE,97.3949,3121.5,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.66,0.66,2.45,3.09,CWUE,97.4767,3124.22,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,2.56,3.2,CWUE,97.5584,3126.95,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.7,0.7,2.42,3.06,CWUE,97.6402,3129.67,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.8,0.8,2.45,3.09,CWUE,97.7219,3132.31,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.61,0.61,2.27,2.91,CWUE,97.8037,3134.45,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.37,0.37,2.69,3.33,CWUE,97.8855,3136.6,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
